
--------------------------------------------------
Circuit Details:
--------------------------------------------------
No. of Primary Inputs: 65
No. of Primary Outputs: 44
No. of Gates: 4573
No. of DFFs: 518
No. of Nodes: 10685
Execution Time: 2281373000 ns
Primary Inputs: troj7_0n18 troj7_0n14 test_si g6283 g6253 g6285 g6265 g6281 g6284 g6282 troj7_0N74 test_se g6256 g4202 g4214 g4203 g4215 g881 g4195 g4204 g4216 g4205 g4191 g4196 g4206 g4209 g4207 g4193 g4210 g4198 g4194 g4211 g4199 g4212 g4213 g4201 g877 troj7_0N73 g4192 g6259 g6263 g4208 troj7_0N72 g4197 g1700 g741 g744 g6258 g1696 g750 g6264 g4200 troj7_0n26 g109 g6260 g23 g742 CK g743 g6261 g6257 g6262 g2355 g6255 g6254
Outputs: troj7_0n28 troj7_0n22 troj7_0n21 Trigger_en0_9 Trigger_en0_6 Trigger_en0_5 Trigger_en0_2 troj7_0n20 g8984 g3327 troj7_0n23 g10377 g10455 g10457 g10463 g10465 g10801 g11206 g10459 g11163 g6842 g10379 g5659 g5658 g8313 g8316 g8318 g8323 g8328 g8331 g8335 g8340 g8349 g8352 g8561 g8562 g8563 g8564 g8565 g8566 g8271 g8347 g10461 g9961


----------------------------------------
Signal	CC0	CC1	CO	SC0	SC1
n2616	8	27	695	1	4
n3144	8	22	1537	1	3
n2010	8	22	510	1	3
n3143	8	17	2054	1	2
n2013	8	17	8397	1	2
n2627	8	31	407	1	3
n3142	8	26	414	1	2
n2808	8	26	126	1	2
g37	8	21	151	1	1
n3141	8	39	158	1	5
n2509	8	39	683	1	5
g4190	8	34	848	1	4
n2492	8	34	231	1	4
n3140	8	29	1086	1	3
n2628	8	29	216	1	3
n3139	8	24	1309	1	2
n2753	8	24	172	1	2
n3138	8	27	1488	1	2
n2796	8	27	119	1	2
n3137	8	30	1614	1	4
n2657	8	30	286	1	4
n3136	8	25	1907	1	3
n2786	8	25	172	1	3
n3135	8	20	2086	1	2
n2046	8	20	149	1	2
n3134	8	34	2242	1	4
n2505	8	34	3396	1	4
n3133	8	29	5645	1	3
n2664	8	29	265	1	3
n3132	8	24	5917	1	2
n1926	8	24	355	1	2
n3131	8	19	6279	1	2
\DFF_336/net623	8	19	3964	1	2
n3130	8	14	10250	1	1
n2011	8	14	229	1	1
n3129	8	38	10486	1	4
n2612	8	38	340	1	4
n3128	8	35	10833	1	5
n1932	8	35	510	1	5
n3127	8	30	11350	1	4
n1984	8	30	240	1	4
n3126	8	25	11597	1	3
n1962	8	25	490	1	3
n3125	8	31	12094	1	4
\DFF_330/net617	8	31	318	1	4
n3124	8	26	12419	1	3
n2638	8	26	574	1	3
g3069	8	22	87	1	3
n2551	8	17	94	1	2
n3123	8	25	101	1	2
n2736	8	25	148	1	2
n3122	8	41	256	1	6
n2750	8	41	147	1	6
n3121	8	36	410	1	5
n1952	8	36	302	1	5
n3120	8	31	719	1	4
n2727	8	31	48	1	4
n3119	8	26	774	1	3
n2606	8	26	340	1	3
n3118	8	21	1121	1	2
n2746	8	21	144	1	2
g1765	8	24	55	1	2
n3117	8	19	62	1	1
\DFF_319/net606	8	19	68	1	1
g2044	8	32	137	1	3
n3116	8	27	144	1	2
n2774	8	27	152	1	2
n3115	8	22	303	1	3
n1933	8	22	516	1	3
n3114	8	17	826	1	2
n2537	8	17	486	1	2
n3113	8	26	1319	1	2
n2519	8	26	6827	1	2
n3112	8	45	8153	1	5
n2503	8	45	735	1	5
n3111	8	40	8895	1	4
n2807	8	40	126	1	4
g2731	8	37	151	1	4
n3110	8	32	158	1	5
n1985	8	32	178	1	5
n3109	8	27	343	1	4
n2663	8	27	286	1	4
n3108	8	22	636	1	3
n2591	8	22	5029	1	3
n3107	8	17	5672	1	2
n2521	8	17	1029	1	2
n3106	8	24	6708	1	2
n2528	8	24	3822	1	2
g2639	8	19	850	1	3
n2577	8	19	846	1	3
n3105	8	17	1703	1	2
n1939	8	17	490	1	2
n3104	8	29	2200	1	5
n1953	8	29	217	1	5
g4179	8	24	2424	1	4
n2056	8	24	183	1	4
n3103	8	19	2614	1	3
n2028	8	19	448	1	3
n3102	8	14	3069	1	2
n2578	8	14	486	1	2
n3101	8	17	3562	1	3
n1986	8	17	190	1	3
n3100	8	12	3759	1	2
n1925	8	12	361	1	2
g1955	7	7	4127	1	1
n3099	8	25	4133	1	2
n2787	8	25	171	1	2
n3098	8	49	4311	1	7
n2748	8	49	147	1	7
n3097	8	44	4465	1	6
n2571	8	44	3185	1	6
g2986	8	35	192	1	5
n3096	8	30	199	1	5
n2566	8	30	6963	1	5
n2545	8	25	490	1	4
n3095	8	20	497	1	3
n2693	8	20	202	1	3
g8980	8	15	706	1	2
n2036	8	15	3	1	2
n3094	8	27	716	1	4
n1994	8	27	340	1	4
n3093	8	22	1063	1	3
n2720	8	22	26	1	3
n3092	8	17	1096	1	2
n1946	8	17	193	1	2
n3091	8	44	1296	1	5
n2593	8	44	357	1	5
n3090	8	39	1660	1	5
n2811	8	39	125	1	5
n3089	8	34	1792	1	4
n2497	8	34	340	1	4
n3088	8	29	2139	1	3
n2714	8	29	26	1	3
n3087	8	24	2172	1	2
n2754	8	24	171	1	2
n3086	8	23	2350	1	3
n1949	8	23	340	1	3
n3085	8	18	2697	1	2
n2533	8	18	3828	1	2
n3084	8	13	6532	1	2
n2074	8	13	25	1	2
n3083	8	8	6564	1	1
\DFF_275/net562	8	8	4	1	1
n3082	8	26	6575	1	2
n2532	8	26	3820	1	2
n3081	8	34	10402	1	4
n2813	8	34	125	1	4
n3080	8	32	10534	1	4
n2008	8	32	665	1	4
g5644	8	27	373	1	3
g2648	8	33	99	1	4
n3079	8	35	106	1	5
n2620	8	35	271	1	5
g8	8	30	146	1	4
n3078	8	33	153	1	5
n2580	8	33	15326	1	5
n3077	8	28	15486	1	4
n2669	8	28	523	1	4
n3076	8	45	16016	1	4
n2073	8	45	271	1	4
n3075	8	44	16294	1	5
n2579	8	44	32193	1	5
g17	8	39	147	1	5
n3074	8	34	154	1	4
n1982	8	34	421	1	4
n3073	8	29	582	1	3
n2695	8	29	3057	1	3
n3072	8	24	3646	1	2
n2794	8	24	183	1	2
n3071	8	26	3836	1	2
n2805	8	26	50	1	2
n3070	8	25	3893	1	2
n2741	8	25	145	1	2
n3069	8	35	4045	1	4
n1977	8	35	281	1	4
n3068	8	30	4333	1	3
n2729	8	30	100	1	3
g4176	8	34	4440	1	4
n2557	8	34	183	1	4
g1850	8	29	291	1	3
n3067	8	24	298	1	2
n2780	8	24	163	1	2
n3066	8	48	468	1	5
n2610	8	48	858	1	5
n3065	8	42	1333	1	4
n2701	8	42	755	1	4
n3064	8	37	2095	1	5
n2660	8	37	286	1	5
g4178	8	32	2388	1	4
n2513	8	32	183	1	4
g5652	8	27	2257	1	3
n3063	8	30	2264	1	4
n2630	8	30	774	1	4
g5650	8	25	882	1	3
n3062	8	20	889	1	2
n2047	8	20	170	1	2
n3061	8	15	1066	1	1
\DFF_242/net529	8	15	140	1	1
n3060	8	23	1213	1	3
n2724	8	23	231	1	3
n2584	8	18	345	1	2
n3059	8	31	352	1	4
n2690	8	31	523	1	4
n3058	8	36	882	1	3
n2592	8	36	8909	1	3
n3057	8	37	9798	1	3
n2012	8	37	486	1	3
n3056	8	32	10291	1	2
n2525	8	32	462	1	2
n3055	8	28	10760	1	4
n2600	8	28	773	1	4
n3054	8	23	11540	1	3
g8271	8	23	0	1	3
n2582	8	18	345	1	2
n3053	8	29	352	1	4
n2614	8	29	693	1	4
n3052	8	24	1052	1	3
n2590	8	24	15940	1	3
n3051	8	19	16999	1	2
n2733	8	19	124	1	2
n3050	8	14	17130	1	1
\DFF_228/net515	8	14	149	1	1
g4182	8	9	9185	1	1
n2573	8	9	277	1	1
g1356	8	46	389	1	6
n3049	8	38	396	1	5
n2665	8	38	523	1	5
g8983	8	37	926	1	5
n2018	8	37	3	1	5
n3048	8	32	936	1	4
n1983	8	32	337	1	4
g5651	8	27	1280	1	3
n3047	8	22	1287	1	3
n2639	8	22	562	1	3
n3046	8	17	1856	1	2
n2518	8	17	262	1	2
n3045	8	25	2125	1	2
n2755	8	25	171	1	2
n3044	8	32	2303	1	4
n2681	8	32	523	1	4
n3043	8	27	2833	1	4
n2594	8	27	7186	1	4
g1317	8	22	382	1	3
n3042	8	17	389	1	2
n1969	8	17	8397	1	2
g8978	8	15	8793	1	2
n2037	8	15	3	1	2
n3041	8	32	8803	1	3
n1993	8	32	448	1	3
n3040	8	27	9258	1	2
n2692	8	27	364	1	2
n3039	8	50	9629	1	5
n2635	8	50	15218	1	5
n3038	8	57	24854	1	6
n2506	8	57	2498	1	6
n3037	8	52	27359	1	5
n2694	8	52	2432	1	5
n3036	8	41	29798	1	5
n2673	8	41	351	1	5
n3035	8	36	30156	1	4
n2704	8	36	26	1	4
n3034	8	31	30189	1	4
n2632	8	31	15260	1	4
n3033	8	32	45456	1	4
n2674	8	32	345	1	4
n3032	8	27	45808	1	4
n2633	8	27	15260	1	4
n3031	8	22	61075	1	3
n2613	8	22	548	1	3
n3030	8	17	61630	1	2
n2544	8	17	486	1	2
n3029	8	39	62123	1	4
n2751	8	39	170	1	4
n3028	8	34	62300	1	3
n2721	8	34	594	1	3
n3027	8	29	62901	1	3
n2000	8	29	119	1	3
n3026	8	24	63027	1	2
n2768	8	24	162	1	2
n3025	8	38	63196	1	6
n2514	8	38	499	1	6
n3024	8	33	63702	1	5
n2742	8	33	145	1	5
n3023	8	28	63854	1	4
\DFF_194/net481	8	28	81	1	4
g5648	8	32	2416	1	4
n3022	8	32	2423	1	4
n2653	8	32	739	1	4
n2558	8	27	570	1	3
n3021	8	22	577	1	2
n1992	8	22	3282	1	2
n2552	8	17	490	1	2
n3020	8	12	497	1	2
n2618	8	12	383	1	2
g2612	7	7	887	1	1
n3019	8	22	893	1	3
n2696	8	22	326	1	3
n3018	8	17	1226	1	2
n1947	8	17	202	1	2
g4187	8	27	1435	1	4
n2512	8	27	285	1	4
n3017	8	22	1727	1	3
n2667	8	22	523	1	3
n2546	8	17	490	1	2
n3016	8	33	497	1	4
n2731	8	33	100	1	4
n3015	8	28	604	1	3
n2501	8	28	2154	1	3
n3014	8	23	2765	1	2
n2763	8	23	138	1	2
n3013	8	34	2910	1	3
n1989	8	34	302	1	3
n3012	8	29	3219	1	3
n2685	8	29	523	1	3
n3011	8	24	3749	1	2
n2767	8	24	163	1	2
n3010	8	27	3919	1	3
n2688	8	27	523	1	3
n3009	8	22	4449	1	2
n2061	8	22	272	1	2
n3008	8	31	4728	1	3
n2569	8	31	5193	1	3
n3007	8	26	9928	1	2
n2531	8	26	3820	1	2
n3006	8	26	13755	1	4
n2679	8	26	935	1	4
n3005	8	21	14697	1	3
n2562	8	21	1219	1	3
n3004	8	16	15923	1	2
n2538	8	16	255	1	2
n2790	8	11	165	1	1
n3003	8	27	172	1	3
n2651	8	27	739	1	3
n3002	8	22	918	1	2
n2718	8	22	567	1	2
n3001	8	17	1492	1	2
n1991	8	17	3829	1	2
n3000	8	22	5328	1	2
n2771	8	22	126	1	2
n2547	8	17	490	1	2
n2999	8	37	497	1	2
n2712	8	37	26	1	2
n2998	8	32	530	1	1
n2726	8	32	98	1	1
n2997	8	28	635	1	4
n2698	8	28	271	1	4
n2996	8	23	913	1	4
n1974	8	23	355	1	4
n2995	8	18	1275	1	3
\DFF_157/net444	8	18	597	1	3
g2638	8	13	1703	1	2
n2994	8	12	1710	1	2
n2502	8	12	920	1	2
g2606	7	7	2637	1	1
n2993	8	17	2643	1	2
n2555	8	17	559	1	2
n2992	8	17	3209	1	3
n1950	8	17	189	1	3
n2991	8	12	3405	1	2
n2637	8	12	13018	1	2
g2603	7	7	16430	1	1
g4175	8	36	16436	1	4
n2058	8	36	183	1	4
n2990	8	31	16626	1	3
n2743	8	31	145	1	3
n2989	8	26	16778	1	2
n1937	8	26	361	1	2
n2988	8	22	17146	1	3
n2809	8	22	126	1	3
n2987	8	17	17279	1	2
n1971	8	17	2137	1	2
n2986	8	22	19423	1	3
n2588	8	22	472	1	3
n2985	8	17	19902	1	2
n2550	8	17	559	1	2
n2984	8	28	20468	1	3
n2626	8	28	410	1	3
n2983	8	23	20885	1	2
n2781	8	23	139	1	2
n2982	8	18	21031	1	2
n2529	8	18	3828	1	2
n2981	8	13	24866	1	2
n2802	8	13	89	1	2
g1217	8	8	3562	1	1
n2980	8	34	3569	1	4
\DFF_136/net423	8	34	368	1	4
n2979	8	34	3944	1	4
n1975	8	34	180	1	4
n2978	8	29	4131	1	3
n2810	8	29	126	1	3
n2977	8	24	4264	1	2
n2815	8	24	151	1	2
n2976	8	22	4422	1	3
n2040	8	22	194	1	3
n2975	8	17	4623	1	3
n2801	8	17	77	1	3
n2974	8	12	4707	1	2
n2737	8	12	100	1	2
g2605	7	7	4814	1	1
n2973	8	24	4820	1	2
n2527	8	24	470	1	2
g4185	8	19	5297	1	3
n2556	8	19	267	1	3
n2972	8	14	5571	1	2
\DFF_126/net413	8	14	502	1	2
n2971	8	25	6080	1	3
n1972	8	25	104	1	3
n2970	8	29	6191	1	3
n2675	8	29	523	1	3
n2969	8	24	6721	1	2
n2804	8	24	91	1	2
g16	8	29	145	1	3
n2968	8	24	152	1	2
\DFF_121/net408	8	24	203	1	2
n2967	8	19	362	1	1
n2792	8	19	170	1	1
n2966	8	22	539	1	3
n2601	8	22	332	1	3
n2965	8	17	878	1	2
n2586	8	17	486	1	2
g632	8	23	341	1	2
n2964	8	18	348	1	1
n2732	8	18	102	1	1
n2963	8	36	457	1	4
n2652	8	36	739	1	4
n2962	8	33	1203	1	4
n2683	8	33	523	1	4
n2961	8	28	1733	1	3
n1979	8	28	186	1	3
g4173	8	23	1926	1	3
n2574	8	23	183	1	3
n2960	8	18	2116	1	2
n2624	8	18	430	1	2
n2959	8	32	2553	1	2
n2540	8	32	486	1	2
n2958	8	34	3046	1	3
n2650	8	34	739	1	3
n2957	8	29	3792	1	2
n2749	8	29	160	1	2
n2956	8	25	3959	1	3
n2041	8	25	490	1	3
n2955	8	20	4456	1	3
n2623	8	20	302	1	3
n2954	8	15	4765	1	2
n2619	8	15	255	1	2
n2953	8	17	5027	1	2
n2520	8	17	4430	1	2
n2952	8	12	9464	1	2
n2706	8	12	26	1	2
g2609	7	7	9497	1	1
g4189	8	27	9503	1	3
n2043	8	27	285	1	3
n2951	8	22	9795	1	2
n2530	8	22	2770	1	2
n2950	8	17	12572	1	2
n2541	8	17	895	1	2
n2949	8	19	13474	1	1
n2752	8	19	158	1	1
n2948	8	36	13639	1	3
n2534	8	36	277	1	3
n2947	8	37	13923	1	3
n2567	8	37	4287	1	3
n2946	8	32	18217	1	2
\DFF_93/net380	8	32	206	1	2
n2945	8	27	18430	1	1
n2030	8	27	799	1	1
g8979	8	22	19236	1	3
n2020	8	22	3	1	3
n2944	8	17	19246	1	2
n2587	8	17	340	1	2
g745	8	22	843	1	3
n2943	8	17	850	1	2
n2549	8	17	559	1	2
n2942	8	35	1416	1	5
n2647	8	35	328	1	5
n2941	8	30	1751	1	4
n2493	8	30	619	1	4
n2940	8	25	2377	1	3
n2508	8	25	697	1	3
n2939	8	20	3081	1	2
n2007	8	20	150	1	2
n2938	8	29	3238	1	4
n2563	8	29	1767	1	4
n2937	8	24	5012	1	3
n2739	8	24	145	1	3
g1957	8	19	5164	1	3
n2936	8	28	5171	1	4
n2596	8	28	11277	1	4
n2935	8	23	16455	1	3
