
--------------------------------------------------
Circuit Details:
--------------------------------------------------
No. of Primary Inputs: 64
No. of Primary Outputs: 38
No. of Gates: 4476
No. of DFFs: 518
No. of Nodes: 10491
Execution Time: 5596653000 ns
Primary Inputs: troj50_0n17 troj50_0N87 troj50_0N91 test_si troj50_0n12 g6283 troj50_0n1 g6253 g6285 g6265 g6281 g6284 g6282 test_se g6256 g4202 g4214 g4203 g4215 g881 g4195 g4204 g4216 g4205 g4191 g4196 g4206 g4209 g4207 g4193 g4210 g4198 g4194 g4211 g4199 g4212 g4213 g4201 g877 g4192 g6259 g6263 g4208 g4197 g1700 g741 g744 g6258 g1696 g750 g6264 g4200 g109 g6260 g23 g742 CK g743 g6261 g6257 g6262 g2355 g6255 g6254
Outputs: troj50_0n13 troj50_0n18 g8984 g3327 troj50_0n2 g10377 g10455 g10457 g10463 g10465 g10801 g11206 g10459 g11163 g6842 g10379 g5659 g5658 g8313 g8316 g8318 g8323 g8328 g8331 g8335 g8340 g8349 g8352 g8561 g8562 g8563 g8564 g8565 g8566 g8271 g8347 g10461 g9961


----------------------------------------
Signal	CC0	CC1	CO	SC0	SC1
n3181	8	28	546	1	5
n2568	8	28	70951	1	5
n3180	8	23	71504	1	4
n2052	8	23	382	1	4
n3179	8	18	71893	1	3
n1995	8	18	490	1	3
n3178	8	13	72390	1	2
n2014	8	13	17419	1	2
g875	8	8	887	1	1
g5643	8	22	894	1	3
n3177	8	17	901	1	2
n2554	8	17	559	1	2
n3176	8	39	1467	1	5
n2039	8	39	605	1	5
n3175	8	34	2079	1	4
n2687	8	34	523	1	4
g4186	8	29	2609	1	3
n2050	8	29	285	1	3
n3174	8	26	2901	1	2
n2756	8	26	170	1	2
n3173	8	26	3078	1	2
n2799	8	26	143	1	2
n3172	8	25	3228	1	2
n2744	8	25	146	1	2
g4184	8	39	749	1	5
n1999	8	39	267	1	5
n3171	8	34	1023	1	4
n2777	8	34	162	1	4
g4188	8	29	1192	1	3
n2049	8	29	285	1	3
n3170	8	24	1484	1	2
n2793	8	24	184	1	2
n3169	8	20	1675	1	2
\DFF_385/net672	8	20	27354	1	2
n3168	8	15	29036	1	1
\DFF_384/net671	8	15	141	1	1
n3167	8	17	29184	1	2
n2016	8	17	43937	1	2
n3166	8	26	73128	1	2
n1938	8	26	5302	1	2
n3165	8	27	78437	1	3
n1936	8	27	605	1	3
n3164	8	22	79049	1	2
n2017	8	22	159	1	2
n3163	8	17	79215	1	3
n2636	8	17	682	1	3
n3162	8	12	79904	1	2
n2680	8	12	956	1	2
g2601	7	7	80867	1	1
n3161	8	44	80873	1	4
n2572	8	44	40483	1	4
n3160	8	39	121363	1	3
n2703	8	39	44621	1	3
n3159	8	34	165991	1	4
n2504	8	34	32748	1	4
n3158	8	29	198746	1	3
n2725	8	29	228	1	3
n3157	8	24	198981	1	2
n2798	8	24	183	1	2
n3156	8	19	199171	1	1
n2766	8	19	149	1	1
n3155	8	32	199327	1	5
n1980	8	32	217	1	5
n3154	8	27	199551	1	4
n2678	8	27	956	1	4
n3153	8	22	200514	1	3
n2661	8	22	353	1	3
n3152	8	17	200874	1	2
n1945	8	17	39287	1	2
n3151	8	22	240168	1	2
n2788	8	22	172	1	2
n3150	8	17	240347	1	2
n2817	8	17	1683	1	2
g8986	8	32	242037	1	4
n2022	8	32	3	1	4
n3149	8	27	242047	1	3
n1978	8	27	224	1	3
n3148	8	29	242278	1	4
n2602	8	29	455	1	4
g2613	8	24	153	1	3
n3147	8	19	160	1	3
n2009	8	19	497	1	3
n3146	8	14	664	1	2
n1951	8	14	200	1	2
g874	8	9	871	1	1
g5646	8	32	878	1	4
n3145	8	27	885	1	4
n2616	8	27	184	1	4
n3144	8	22	1076	1	3
n2010	8	22	3118	1	3
n3143	8	17	4201	1	2
n2013	8	17	36276	1	2
n2627	8	31	713	1	3
n3142	8	26	720	1	2
n2808	8	26	126	1	2
g37	8	21	151	1	1
n3141	8	39	158	1	5
n2509	8	39	7575	1	5
g4190	8	34	2779	1	4
n2492	8	34	231	1	4
n3140	8	29	3017	1	3
n2628	8	29	216	1	3
n3139	8	24	3240	1	2
n2753	8	24	172	1	2
n3138	8	27	3419	1	2
n2796	8	27	119	1	2
n3137	8	30	3545	1	4
n2657	8	30	353	1	4
n3136	8	25	3905	1	3
n2786	8	25	172	1	3
n3135	8	20	4084	1	2
n2046	8	20	149	1	2
n3134	8	34	4240	1	4
n2505	8	34	6460	1	4
n3133	8	29	10707	1	3
n2664	8	29	332	1	3
n3132	8	24	11046	1	2
n1926	8	24	4053	1	2
n3131	8	19	15106	1	2
\DFF_336/net623	8	19	7028	1	2
n3130	8	14	22141	1	1
n2011	8	14	229	1	1
n3129	8	38	22377	1	4
n2612	8	38	698	1	4
n3128	8	35	23082	1	5
n1932	8	35	3118	1	5
n3127	8	30	26207	1	4
n1984	8	30	298	1	4
n3126	8	25	26512	1	3
n1962	8	25	490	1	3
n3125	8	31	27009	1	4
\DFF_330/net617	8	31	318	1	4
n3124	8	26	27334	1	3
n2638	8	26	673	1	3
g3069	8	22	87	1	3
n2551	8	17	94	1	2
n3123	8	25	101	1	2
n2736	8	25	148	1	2
n3122	8	41	256	1	6
n2750	8	41	147	1	6
n3121	8	36	410	1	5
n1952	8	36	298	1	5
n3120	8	31	715	1	4
n2727	8	31	48	1	4
n3119	8	26	770	1	3
n2606	8	26	710	1	3
n3118	8	21	1487	1	2
n2746	8	21	144	1	2
g1765	8	24	55	1	2
n3117	8	19	62	1	1
\DFF_319/net606	8	19	68	1	1
g2044	8	32	137	1	3
n3116	8	27	144	1	2
n2774	8	27	152	1	2
n3115	8	22	303	1	3
n1933	8	22	605	1	3
n3114	8	17	915	1	2
n2537	8	17	9217	1	2
n3113	8	26	10139	1	2
n2519	8	26	19668	1	2
n3112	8	45	29814	1	5
n2503	8	45	2904	1	5
n3111	8	40	32725	1	4
n2807	8	40	126	1	4
g2731	8	37	151	1	4
n3110	8	32	158	1	5
n1985	8	32	224	1	5
n3109	8	27	389	1	4
n2663	8	27	353	1	4
n3108	8	22	749	1	3
n2591	8	22	10139	1	3
n3107	8	17	10895	1	2
n2521	8	17	1086	1	2
n3106	8	24	11988	1	2
n2528	8	24	20733	1	2
g2639	8	19	1078	1	3
n2577	8	19	1074	1	3
n3105	8	17	2159	1	2
n1939	8	17	490	1	2
n3104	8	29	2656	1	5
n1953	8	29	217	1	5
g4179	8	24	2880	1	4
n2056	8	24	183	1	4
n3103	8	19	3070	1	3
n2028	8	19	3056	1	3
n3102	8	14	6133	1	2
n2578	8	14	486	1	2
n3101	8	17	6626	1	3
n1986	8	17	190	1	3
n3100	8	12	6823	1	2
n1925	8	12	39729	1	2
g1955	7	7	10288	1	1
n3099	8	25	10294	1	2
n2787	8	25	171	1	2
n3098	8	45	10472	1	7
n2748	8	45	147	1	7
n3097	8	40	10626	1	6
n2571	8	40	30200	1	6
g2986	8	35	192	1	5
n3096	8	30	199	1	5
n2566	8	30	12092	1	5
n2545	8	25	490	1	4
n3095	8	20	497	1	3
n2693	8	20	656	1	3
g8980	8	15	1160	1	2
n2036	8	15	3	1	2
n3094	8	27	1170	1	4
n1994	8	27	529	1	4
n3093	8	22	1706	1	3
n2720	8	22	26	1	3
n3092	8	17	1739	1	2
n1946	8	17	389	1	2
n3091	8	42	2135	1	5
n2593	8	42	1729	1	5
n3090	8	37	3871	1	5
n2811	8	37	125	1	5
n3089	8	32	4003	1	4
n2497	8	32	17102	1	4
n3088	8	27	21112	1	3
n2714	8	27	26	1	3
n3087	8	24	21145	1	2
n2754	8	24	171	1	2
n3086	8	23	21323	1	3
n1949	8	23	2524	1	3
n3085	8	18	23854	1	2
n2533	8	18	20739	1	2
n3084	8	13	44600	1	2
n2074	8	13	25	1	2
n3083	8	8	44632	1	1
\DFF_275/net562	8	8	4	1	1
n3082	8	26	44643	1	2
n2532	8	26	4989	1	2
n3081	8	34	49639	1	4
n2813	8	34	125	1	4
n3080	8	32	49771	1	4
n2008	8	32	3005	1	4
g5644	8	27	373	1	3
g2648	8	33	99	1	4
n3079	8	35	106	1	5
n2620	8	35	271	1	5
g8	8	30	146	1	4
n3078	8	33	153	1	5
n2580	8	33	70585	1	5
n3077	8	28	70745	1	4
n2669	8	28	523	1	4
n3076	8	45	71275	1	4
n2073	8	45	3972	1	4
n3075	8	44	75254	1	5
n2579	8	44	121380	1	5
g17	8	39	147	1	5
n3074	8	34	154	1	4
n1982	8	34	421	1	4
n3073	8	29	582	1	3
n2695	8	29	4141	1	3
n3072	8	24	4730	1	2
n2794	8	24	183	1	2
n3071	8	26	4920	1	2
n2805	8	26	50	1	2
n3070	8	25	4977	1	2
n2741	8	25	145	1	2
n3069	8	35	5129	1	4
n1977	8	35	3982	1	4
n3068	8	30	9118	1	3
n2729	8	30	100	1	3
g4176	8	34	9225	1	4
n2557	8	34	183	1	4
g1850	8	29	291	1	3
n3067	8	24	298	1	2
n2780	8	24	163	1	2
n3066	8	47	468	1	5
n2610	8	47	728	1	5
n3065	8	42	1203	1	4
n2701	8	42	1209	1	4
n3064	8	37	2419	1	5
n2660	8	37	353	1	5
g4178	8	32	2779	1	4
n2513	8	32	183	1	4
g5652	8	27	2969	1	3
n3063	8	30	2976	1	4
n2630	8	30	669	1	4
g5650	8	25	3652	1	3
n3062	8	20	3659	1	2
n2047	8	20	170	1	2
n3061	8	15	3836	1	1
\DFF_242/net529	8	15	140	1	1
n3060	8	23	3983	1	3
n2724	8	23	475	1	3
n2584	8	18	4465	1	2
n3059	8	31	4472	1	4
n2690	8	31	523	1	4
n3058	8	36	5002	1	3
n2592	8	36	28295	1	3
n3057	8	37	33304	1	3
n2012	8	37	6746	1	3
n3056	8	32	40057	1	2
n2525	8	32	9193	1	2
n3055	8	28	49257	1	4
n2600	8	28	462	1	4
n3054	8	23	49726	1	3
g8271	8	23	0	1	3
n2582	8	18	44153	1	2
n3053	8	29	44160	1	4
n2614	8	29	707	1	4
n3052	8	24	44874	1	3
n2590	8	24	53467	1	3
n3051	8	19	98348	1	2
n2733	8	19	124	1	2
n3050	8	14	98479	1	1
\DFF_228/net515	8	14	149	1	1
g4182	8	9	28638	1	1
n2573	8	9	277	1	1
g1356	8	43	480	1	6
n3049	8	38	487	1	5
n2665	8	38	523	1	5
g8983	8	37	1017	1	5
n2018	8	37	3	1	5
n3048	8	32	1027	1	4
n1983	8	32	337	1	4
g5651	8	27	1371	1	3
n3047	8	22	1378	1	3
n2639	8	22	677	1	3
n3046	8	17	2062	1	2
n2518	8	17	37657	1	2
n3045	8	25	39726	1	2
n2755	8	25	171	1	2
n3044	8	32	39904	1	4
n2681	8	32	523	1	4
n3043	8	27	40434	1	4
n2594	8	27	12315	1	4
g1317	8	22	473	1	3
n3042	8	17	480	1	2
n1969	8	17	44154	1	2
g8978	8	15	44641	1	2
n2037	8	15	3	1	2
n3041	8	32	44651	1	3
n1993	8	32	3056	1	3
n3040	8	27	47714	1	2
n2692	8	27	2985	1	2
n3039	8	50	50706	1	5
n2635	8	50	649	1	5
n3038	8	51	51362	1	6
n2506	8	51	4862	1	6
n3037	8	46	56231	1	5
n2694	8	46	21900	1	5
n3036	8	41	78138	1	6
n2673	8	41	351	1	6
n3035	8	36	78496	1	5
n2704	8	36	26	1	5
n3034	8	31	78529	1	4
n2632	8	31	691	1	4
n3033	8	32	79227	1	4
n2674	8	32	523	1	4
n3032	8	27	79757	1	4
n2633	8	27	691	1	4
n3031	8	22	80455	1	3
n2613	8	22	362	1	3
n3030	8	17	80824	1	2
n2544	8	17	3240	1	2
n3029	8	39	84071	1	4
n2751	8	39	170	1	4
n3028	8	34	84248	1	3
n2721	8	34	1657	1	3
n3027	8	29	85912	1	3
n2000	8	29	119	1	3
n3026	8	24	86038	1	2
n2768	8	24	162	1	2
n3025	8	38	86207	1	6
n2514	8	38	534	1	6
n3024	8	33	86748	1	5
n2742	8	33	145	1	5
n3023	8	28	86900	1	4
\DFF_194/net481	8	28	81	1	4
g5648	8	32	29431	1	4
n3022	8	32	29438	1	4
n2653	8	32	739	1	4
n2558	8	27	184	1	3
n3021	8	22	191	1	2
n1992	8	22	3402	1	2
n2552	8	17	490	1	2
n3020	8	12	497	1	2
n2618	8	12	383	1	2
g2612	7	7	887	1	1
n3019	8	22	893	1	3
n2696	8	22	894	1	3
n3018	8	17	1794	1	2
n1947	8	17	490	1	2
g4187	8	27	2291	1	4
n2512	8	27	285	1	4
n3017	8	22	2583	1	3
n2667	8	22	523	1	3
n2546	8	17	490	1	2
n3016	8	33	497	1	4
n2731	8	33	100	1	4
n3015	8	28	604	1	3
n2501	8	28	2274	1	3
n3014	8	23	2885	1	2
n2763	8	23	138	1	2
n3013	8	34	3030	1	3
n1989	8	34	302	1	3
n3012	8	29	3339	1	3
n2685	8	29	523	1	3
n3011	8	24	3869	1	2
n2767	8	24	163	1	2
n3010	8	33	4039	1	4
n2688	8	33	523	1	4
n3009	8	29	4569	1	4
n2061	8	29	203	1	4
n3008	8	31	4779	1	3
n2569	8	31	36709	1	3
n3007	8	26	41495	1	2
n2531	8	26	9759	1	2
n3006	8	26	51261	1	4
n2679	8	26	956	1	4
n3005	8	21	52224	1	3
n2562	8	21	1219	1	3
n3004	8	16	53450	1	2
n2538	8	16	255	1	2
n2790	8	11	165	1	1
n3003	8	27	172	1	3
n2651	8	27	739	1	3
n3002	8	22	918	1	2
n2718	8	22	661	1	2
n3001	8	17	1586	1	2
n1991	8	17	5150	1	2
n3000	8	22	6743	1	2
n2771	8	22	126	1	2
n2547	8	17	490	1	2
n2999	8	33	497	1	2
n2712	8	33	26	1	2
n2998	8	28	530	1	1
n2726	8	28	98	1	1
n2997	8	23	635	1	2
n2698	8	23	389	1	2
n2996	8	23	1031	1	4
n1974	8	23	203	1	4
n2995	8	18	1241	1	3
\DFF_157/net444	8	18	211	1	3
g2638	8	13	1459	1	2
n2994	8	12	1466	1	2
n2502	8	12	1408	1	2
g2606	7	7	2881	1	1
n2993	8	17	2887	1	2
n2555	8	17	559	1	2
n2992	8	17	3453	1	3
n1950	8	17	4000	1	3
n2991	8	12	7460	1	2
n2637	8	12	687	1	2
g2603	7	7	8154	1	1
g4175	8	36	8160	1	4
n2058	8	36	183	1	4
n2990	8	31	8350	1	3
n2743	8	31	145	1	3
n2989	8	26	8502	1	2
n1937	8	26	3427	1	2
n2988	8	22	11936	1	3
n2809	8	22	126	1	3
n2987	8	17	12069	1	2
n1971	8	17	2461	1	2
n2986	8	22	14537	1	3
n2588	8	22	4249	1	3
n2985	8	17	18793	1	2
n2550	8	17	559	1	2
n2984	8	28	19359	1	3
n2626	8	28	716	1	3
n2983	8	23	20082	1	2
n2781	8	23	139	1	2
n2982	8	18	20228	1	2
n2529	8	18	20739	1	2
n2981	8	13	40974	1	2
n2802	8	13	89	1	2
g1217	8	8	6626	1	1
n2980	8	34	6633	1	4
\DFF_136/net423	8	34	368	1	4
n2979	8	34	7008	1	4
n1975	8	34	180	1	4
n2978	8	29	7195	1	3
n2810	8	29	126	1	3
n2977	8	24	7328	1	2
n2815	8	24	151	1	2
n2976	8	22	7486	1	3
n2040	8	22	490	1	3
n2975	8	17	7983	1	3
n2801	8	17	77	1	3
n2974	8	12	8067	1	2
n2737	8	12	100	1	2
g2605	7	7	8174	1	1
n2973	8	24	8180	1	2
n2527	8	24	9201	1	2
g4185	8	19	17388	1	3
n2556	8	19	267	1	3
n2972	8	14	17662	1	2
\DFF_126/net413	8	14	1252	1	2
n2971	8	25	18921	1	3
n1972	8	25	104	1	3
n2970	8	29	19032	1	3
n2675	8	29	523	1	3
n2969	8	24	19562	1	2
n2804	8	24	91	1	2
g16	8	29	145	1	3
n2968	8	24	152	1	2
\DFF_121/net408	8	24	203	1	2
n2967	8	19	362	1	1
n2792	8	19	170	1	1
n2966	8	22	539	1	3
n2601	8	22	455	1	3
n2965	8	17	1001	1	2
n2586	8	17	9217	1	2
g632	8	23	341	1	2
n2964	8	18	348	1	1
n2732	8	18	102	1	1
n2963	8	36	457	1	4
n2652	8	36	739	1	4
n2962	8	33	1203	1	5
n2683	8	33	523	1	5
n2961	8	28	1733	1	4
n1979	8	28	427	1	4
g4173	8	23	2167	1	3
n2574	8	23	183	1	3
n2960	8	18	2357	1	2
n2624	8	18	777	1	2
n2959	8	32	3141	1	2
n2540	8	32	9217	1	2
n2958	8	34	12365	1	3
n2650	8	34	739	1	3
n2957	8	29	13111	1	2
n2749	8	29	160	1	2
n2956	8	25	13278	1	3
n2041	8	25	490	1	3
n2955	8	20	13775	1	3
n2623	8	20	298	1	3
n2954	8	15	14080	1	2
n2619	8	15	291	1	2
n2953	8	17	14378	1	2
n2520	8	17	7494	1	2
n2952	8	12	21879	1	2
n2706	8	12	26	1	2
g2609	7	7	21912	1	1
g4189	8	27	21918	1	3
n2043	8	27	285	1	3
n2951	8	22	22210	1	2
n2530	8	22	20735	1	2
n2950	8	17	42952	1	2
n2541	8	17	19179	1	2
n2949	8	19	62138	1	1
n2752	8	19	158	1	1
n2948	8	36	62303	1	3
n2534	8	36	277	1	3
n2947	8	37	62587	1	3
n2567	8	37	40018	1	3
n2946	8	32	102612	1	2
\DFF_93/net380	8	32	206	1	2
n2945	8	27	102825	1	1
n2030	8	27	799	1	1
g8979	8	22	103631	1	3
n2020	8	22	3	1	3
n2944	8	17	103641	1	2
n2587	8	17	3090	1	2
g745	8	22	1071	1	3
n2943	8	17	1078	1	2
n2549	8	17	559	1	2
n2942	8	35	1644	1	5
n2647	8	35	739	1	5
n2941	8	30	2390	1	4
n2493	8	30	619	1	4
n2940	8	25	3016	1	3
n2508	8	25	4529	1	3
n2939	8	20	7552	1	2
n2007	8	20	150	1	2
n2938	8	29	7709	1	4
n2563	8	29	2406	1	4
n2937	8	24	10122	1	3
n2739	8	24	145	1	3
g1957	8	19	10274	1	3
n2936	8	28	10281	1	4
n2596	8	28	71521	1	4
n2935	8	23	81809	1	3
n2734	8	23	99	1	3
n2934	8	18	81915	1	2
n2576	8	18	298	1	2
n2933	8	17	82220	1	2
n1963	8	17	490	1	2
