
--------------------------------------------------
Circuit Details:
--------------------------------------------------
No. of Primary Inputs: 59
No. of Primary Outputs: 35
No. of Gates: 4454
No. of DFFs: 513
No. of Nodes: 10428
Execution Time: 2183807000 ns
Primary Inputs: test_si g6283 g6253 g6285 g6265 g6281 g6284 g6282 test_se g6256 g4202 g4214 g4203 g4215 g881 g4195 g4204 g4216 g4205 g4191 g4196 g4206 g4209 g4207 g4193 g4210 g4198 g4194 g4211 g4199 g4212 g4213 g4201 g877 g4192 g6259 g6263 g4208 g4197 g1700 g741 g744 g6258 g1696 g750 g6264 g4200 g109 g6260 g23 g742 CK g743 g6261 g6257 g6262 g2355 g6255 g6254
Outputs: g8984 g3327 g10377 g10455 g10457 g10463 g10465 g10801 g11206 g10459 g11163 g6842 g10379 g5659 g5658 g8313 g8316 g8318 g8323 g8328 g8331 g8335 g8340 g8349 g8352 g8561 g8562 g8563 g8564 g8565 g8566 g8271 g8347 g10461 g9961


----------------------------------------
Signal	CC0	CC1	CO	SC0	SC1
n3256	8	22	49665	1	2
n2785	8	22	127	1	2
n3255	8	17	49799	1	3
n2713	8	17	26	1	3
n3254	8	12	49832	1	2
n2523	8	12	16269	1	2
g2611	7	7	66108	1	1
n3253	8	40	66114	1	3
n2765	8	40	161	1	3
g5645	8	35	66282	1	2
n3252	8	30	66289	1	5
n2598	8	30	60511	1	5
n3251	8	25	126807	1	4
n2608	8	25	1213	1	4
n3250	8	20	128027	1	3
n2648	8	20	739	1	3
g8976	8	15	128773	1	2
n2038	8	15	3	1	2
n3249	8	22	128783	1	3
n2723	8	22	577	1	3
n3248	8	17	129367	1	2
n2589	8	17	783	1	2
n3247	8	41	130157	1	5
n2507	8	41	24303	1	5
n3246	8	36	154467	1	4
n2054	8	36	566	1	4
n3245	8	31	155040	1	3
n2689	8	31	523	1	3
n3244	8	26	155570	1	2
n1959	8	26	4044	1	2
n3243	8	27	159621	1	4
\DFF_489/net776	8	27	740	1	4
n3242	8	22	160368	1	3
n2500	8	22	30251	1	3
n2553	8	17	490	1	2
n3241	8	27	497	1	3
n2031	8	27	882	1	3
n3240	8	22	1386	1	2
n2779	8	22	164	1	2
n2561	8	17	490	1	2
n3239	8	35	497	1	5
n2670	8	35	351	1	5
n3238	8	30	855	1	4
n2707	8	30	1915	1	4
n3237	8	25	2777	1	4
n2800	8	25	78	1	4
n3236	8	20	2862	1	3
n2605	8	20	860	1	3
g8982	8	15	3729	1	2
n2035	8	15	3	1	2
n3235	8	17	3739	1	3
n2686	8	17	523	1	3
n3234	8	12	4269	1	2
n2728	8	12	100	1	2
g2607	7	7	4376	1	1
n3233	8	28	4382	1	3
n2032	8	28	52173	1	3
n3232	8	23	56562	1	2
n1961	8	23	652	1	2
n2536	8	18	301	1	3
n2643	8	13	308	1	2
g1710	8	8	315	1	1
n3231	8	22	322	1	3
n2782	8	22	119	1	3
n3230	8	17	448	1	2
n1944	8	17	49706	1	2
n3229	8	22	50161	1	4
n2682	8	22	523	1	4
n3228	8	17	50691	1	3
n2806	8	17	126	1	3
n3227	8	12	50824	1	2
n2700	8	12	26	1	2
g2610	7	7	50857	1	1
n3226	8	12	50863	1	2
n2783	8	12	163	1	2
g755	7	7	2166	1	1
n3225	8	37	2172	1	6
n1957	8	37	2809	1	6
n3224	8	32	4988	1	5
n2699	8	32	910	1	5
n3223	8	27	5905	1	4
n2629	8	27	15845	1	4
n3222	8	22	21757	1	3
n2762	8	22	138	1	3
n3221	8	17	21902	1	2
n2015	8	17	2832	1	2
n3220	8	26	24741	1	2
n2769	8	26	162	1	2
n3219	8	26	24910	1	3
n1948	8	26	181	1	3
n3218	8	21	25098	1	2
n2803	8	21	78	1	2
n3217	8	16	25183	1	2
n2797	8	16	183	1	2
n3216	8	11	25373	1	1
\DFF_452/net739	8	11	545	1	1
g2608	7	7	25925	1	1
n3215	8	98	25931	1	10
n1968	8	98	605	1	10
n3214	8	54	26543	1	6
n1956	8	54	818	1	6
n3213	8	45	27368	1	5
n2773	8	45	139	1	5
n3212	8	40	27514	1	4
n2053	8	40	52141	1	4
g5647	8	35	4269	1	4
g7	8	31	144	1	3
n3211	8	26	151	1	2
n1996	8	26	482	1	2
g5649	8	25	640	1	3
n3210	8	20	647	1	3
n2615	8	20	860	1	3
n3209	8	15	1514	1	2
\DFF_441/net728	8	15	8193	1	2
n3208	8	23	9714	1	3
n2597	8	23	5796	1	3
n2581	8	18	15517	1	2
n3207	8	46	15524	1	4
n2535	8	46	14454	1	4
n3206	8	34	29985	1	4
\DFF_436/net723	8	34	4741	1	4
n3205	8	42	34733	1	5
n2715	8	42	1108	1	5
g4181	8	37	35848	1	4
n2055	8	37	183	1	4
n3204	8	35	36038	1	4
n2658	8	35	353	1	4
n3203	8	36	36398	1	5
n2730	8	36	100	1	5
g4172	8	31	36505	1	4
n2599	8	31	28	1	4
n3202	8	32	36540	1	4
n2641	8	32	15557	1	4
g4183	8	27	11277	1	3
n1990	8	27	277	1	3
n3201	8	45	11561	1	5
n2655	8	45	739	1	5
n3200	8	40	12307	1	5
n2494	8	40	1923	1	5
n3199	8	35	14237	1	4
n2740	8	35	193	1	4
n3198	8	30	14437	1	3
n2784	8	30	139	1	3
n2560	8	25	490	1	3
n3197	8	51	497	1	5
n2722	8	51	26	1	5
n2644	8	47	530	1	5
n3196	8	37	537	1	4
n2642	8	37	49532	1	4
n3195	8	32	50076	1	4
n2691	8	32	523	1	4
n3194	8	27	50606	1	4
n2603	8	27	650	1	4
n3193	8	22	51263	1	3
n1929	8	22	2851	1	3
n3192	8	17	54121	1	2
n1970	8	17	8913	1	2
n3191	8	26	63041	1	2
n2526	8	26	16255	1	2
n3190	8	22	79303	1	4
n2649	8	22	739	1	4
n3189	8	17	80049	1	3
n2816	8	17	739	1	3
n3188	8	12	80795	1	2
n2656	8	12	339	1	2
g2604	7	7	81141	1	1
n3187	8	39	81147	1	4
n2747	8	39	144	1	4
n3186	8	34	81298	1	3
n2671	8	34	351	1	3
n3185	8	29	81656	1	2
n2761	8	29	151	1	2
g4174	8	45	81814	1	6
n2051	8	45	183	1	6
n3184	8	40	82004	1	5
n2676	8	40	523	1	5
n3183	8	35	82534	1	4
n2659	8	35	353	1	4
n3182	8	35	82894	1	3
n2717	8	35	52997	1	3
n2515	8	33	539	1	5
n3181	8	28	546	1	5
n2568	8	28	128789	1	5
n3180	8	23	129342	1	4
n2052	8	23	867	1	4
n3179	8	18	130216	1	3
n1995	8	18	490	1	3
n3178	8	13	130713	1	2
n2014	8	13	20749	1	2
g875	8	8	887	1	1
g5643	8	22	894	1	3
n3177	8	17	901	1	2
n2554	8	17	559	1	2
n3176	8	39	1467	1	5
n2039	8	39	605	1	5
n3175	8	34	2079	1	4
n2687	8	34	523	1	4
g4186	8	29	2609	1	3
n2050	8	29	285	1	3
n3174	8	26	2901	1	2
n2756	8	26	170	1	2
n3173	8	26	3078	1	2
n2799	8	26	143	1	2
n3172	8	25	3228	1	2
n2744	8	25	146	1	2
g4184	8	39	749	1	5
n1999	8	39	267	1	5
n3171	8	34	1023	1	4
n2777	8	34	162	1	4
g4188	8	29	1192	1	3
n2049	8	29	285	1	3
n3170	8	24	1484	1	2
n2793	8	24	184	1	2
n3169	8	20	1675	1	2
\DFF_385/net672	8	20	25133	1	2
n3168	8	15	26815	1	1
\DFF_384/net671	8	15	141	1	1
n3167	8	17	26963	1	2
n2016	8	17	49489	1	2
n3166	8	32	76459	1	4
n1938	8	32	38139	1	4
n3165	8	27	114605	1	3
n1936	8	27	605	1	3
n3164	8	22	115217	1	2
n2017	8	22	159	1	2
n3163	8	17	115383	1	3
n2636	8	17	52479	1	3
n3162	8	12	167869	1	2
n2680	8	12	956	1	2
g2601	7	7	168832	1	1
n3161	8	44	168838	1	4
n2572	8	44	80814	1	4
n3160	8	39	249659	1	3
n2703	8	39	41775	1	3
n3159	8	34	291441	1	4
n2504	8	34	42888	1	4
n3158	8	29	334336	1	3
n2725	8	29	328	1	3
n3157	8	24	334671	1	2
n2798	8	24	183	1	2
n3156	8	19	334861	1	1
n2766	8	19	149	1	1
n3155	8	32	335017	1	5
n1980	8	32	217	1	5
n3154	8	27	335241	1	4
n2678	8	27	956	1	4
n3153	8	22	336204	1	3
n2661	8	22	353	1	3
n3152	8	17	336564	1	2
n1945	8	17	49706	1	2
n3151	8	22	386277	1	2
n2788	8	22	172	1	2
n3150	8	17	386456	1	2
n2817	8	17	1683	1	2
g8986	8	32	388146	1	4
n2022	8	32	3	1	4
n3149	8	27	388156	1	3
n1978	8	27	224	1	3
n3148	8	29	388387	1	4
n2602	8	29	669	1	4
g2613	8	24	153	1	3
n3147	8	19	160	1	3
n2009	8	19	497	1	3
n3146	8	14	664	1	2
n1951	8	14	200	1	2
g874	8	9	871	1	1
g5646	8	32	878	1	4
n3145	8	27	885	1	4
n2616	8	27	860	1	4
n3144	8	22	1752	1	3
n2010	8	22	850	1	3
n3143	8	17	2609	1	2
n2013	8	17	49706	1	2
n2627	8	31	713	1	3
n3142	8	26	720	1	2
n2808	8	26	126	1	2
g37	8	21	151	1	1
n3141	8	39	158	1	5
n2509	8	39	5976	1	5
g4190	8	34	3264	1	4
n2492	8	34	231	1	4
n3140	8	29	3502	1	3
n2628	8	29	216	1	3
n3139	8	24	3725	1	2
n2753	8	24	172	1	2
n3138	8	27	3904	1	2
n2796	8	27	119	1	2
n3137	8	30	4030	1	4
n2657	8	30	353	1	4
n3136	8	25	4390	1	3
n2786	8	25	172	1	3
n3135	8	20	4569	1	2
n2046	8	20	149	1	2
n3134	8	34	4725	1	4
n2505	8	34	6206	1	4
n3133	8	29	10938	1	3
n2664	8	29	332	1	3
n3132	8	24	11277	1	2
n1926	8	24	4053	1	2
n3131	8	19	15337	1	2
\DFF_336/net623	8	19	6781	1	2
n3130	8	14	22125	1	1
n2011	8	14	229	1	1
n3129	8	38	22361	1	4
n2612	8	38	860	1	4
n3128	8	35	23228	1	5
n1932	8	35	747	1	5
n3127	8	30	23982	1	4
n1984	8	30	302	1	4
n3126	8	25	24291	1	3
n1962	8	25	490	1	3
n3125	8	31	24788	1	4
\DFF_330/net617	8	31	318	1	4
n3124	8	26	25113	1	3
n2638	8	26	5701	1	3
g3069	8	22	87	1	3
n2551	8	17	94	1	2
n3123	8	25	101	1	2
n2736	8	25	148	1	2
n3122	8	41	256	1	6
n2750	8	41	147	1	6
n3121	8	36	410	1	5
n1952	8	36	302	1	5
n3120	8	31	719	1	4
n2727	8	31	48	1	4
n3119	8	26	774	1	3
n2606	8	26	860	1	3
n3118	8	21	1641	1	2
n2746	8	21	144	1	2
g1765	8	24	55	1	2
n3117	8	19	62	1	1
\DFF_319/net606	8	19	68	1	1
g2044	8	32	137	1	3
n3116	8	27	144	1	2
n2774	8	27	152	1	2
n3115	8	22	303	1	3
n1933	8	22	605	1	3
n3114	8	17	915	1	2
n2537	8	17	16273	1	2
n3113	8	26	17195	1	2
n2519	8	26	22047	1	2
n3112	8	45	39249	1	5
n2503	8	45	3609	1	5
n3111	8	40	42865	1	4
n2807	8	40	126	1	4
g2731	8	37	151	1	4
n3110	8	32	158	1	5
n1985	8	32	224	1	5
n3109	8	27	389	1	4
n2663	8	27	353	1	4
n3108	8	22	749	1	3
n2591	8	22	8540	1	3
n3107	8	17	9296	1	2
n2521	8	17	1571	1	2
n3106	8	24	10874	1	2
n2528	8	24	16660	1	2
g2639	8	19	1078	1	3
n2577	8	19	1074	1	3
n3105	8	17	2159	1	2
n1939	8	17	490	1	2
n3104	8	29	2656	1	5
n1953	8	29	217	1	5
g4179	8	24	2880	1	4
n2056	8	24	183	1	4
n3103	8	19	3070	1	3
n2028	8	19	2809	1	3
n3102	8	14	5886	1	2
n2578	8	14	486	1	2
n3101	8	17	6379	1	3
n1986	8	17	190	1	3
n3100	8	12	6576	1	2
n1925	8	12	47913	1	2
g1955	7	7	8689	1	1
n3099	8	25	8695	1	2
n2787	8	25	171	1	2
n3098	8	49	8873	1	7
n2748	8	49	147	1	7
n3097	8	44	9027	1	6
n2571	8	44	51460	1	6
g2986	8	35	192	1	5
n3096	8	30	199	1	5
n2566	8	30	12323	1	5
n2545	8	25	490	1	4
n3095	8	20	497	1	3
n2693	8	20	656	1	3
g8980	8	15	1160	1	2
n2036	8	15	3	1	2
n3094	8	27	1170	1	4
n1994	8	27	529	1	4
n3093	8	22	1706	1	3
n2720	8	22	26	1	3
n3092	8	17	1739	1	2
n1946	8	17	395	1	2
n3091	8	42	2141	1	5
n2593	8	42	1729	1	5
n3090	8	37	3877	1	5
n2811	8	37	125	1	5
n3089	8	32	4009	1	4
n2497	8	32	33898	1	4
n3088	8	27	37914	1	3
n2714	8	27	26	1	3
n3087	8	24	37947	1	2
n2754	8	24	171	1	2
n3086	8	23	38125	1	3
n1949	8	23	2851	1	3
n3085	8	18	40983	1	2
n2533	8	18	764	1	2
n3084	8	13	41754	1	2
n2074	8	13	25	1	2
n3083	8	8	41786	1	1
\DFF_275/net562	8	8	4	1	1
n3082	8	26	41797	1	2
n2532	8	26	5133	1	2
n3081	8	30	46937	1	3
n2813	8	30	125	1	3
n3080	8	25	47069	1	2
n2008	8	25	2765	1	2
g5644	8	20	373	1	1
g2648	8	33	99	1	4
n3079	8	35	106	1	5
n2620	8	35	271	1	5
g8	8	30	146	1	4
n3078	8	33	153	1	5
n2580	8	33	130532	1	5
n3077	8	28	130692	1	4
n2669	8	28	523	1	4
n3076	8	45	131222	1	4
n2073	8	45	3978	1	4
n3075	8	44	135207	1	5
n2579	8	44	249676	1	5
g17	8	39	147	1	5
n3074	8	34	154	1	4
n1982	8	34	421	1	4
n3073	8	29	582	1	3
n2695	8	29	4285	1	3
n3072	8	24	4874	1	2
n2794	8	24	183	1	2
n3071	8	26	5064	1	2
n2805	8	26	50	1	2
n3070	8	25	5121	1	2
n2741	8	25	145	1	2
n3069	8	35	5273	1	4
n1977	8	35	3988	1	4
n3068	8	30	9268	1	3
n2729	8	30	100	1	3
g4176	8	34	9375	1	4
n2557	8	34	183	1	4
g1850	8	29	291	1	3
n3067	8	24	298	1	2
n2780	8	24	163	1	2
n3066	8	48	468	1	5
n2610	8	48	1213	1	5
n3065	8	42	1688	1	4
n2701	8	42	1209	1	4
n3064	8	37	2904	1	5
n2660	8	37	353	1	5
g4178	8	32	3264	1	4
n2513	8	32	183	1	4
g5652	8	27	3113	1	3
n3063	8	30	3120	1	4
n2630	8	30	51382	1	4
g5650	8	25	50242	1	3
n3062	8	20	50249	1	2
n2047	8	20	170	1	2
n3061	8	15	50426	1	1
\DFF_242/net529	8	15	140	1	1
n3060	8	23	50573	1	3
n2724	8	23	606	1	3
n2584	8	18	49705	1	2
n3059	8	31	49712	1	4
n2690	8	31	523	1	4
n3058	8	36	50242	1	3
n2592	8	36	45486	1	3
n3057	8	37	95735	1	3
n2012	8	37	2361	1	3
n3056	8	32	98103	1	2
n2525	8	32	14600	1	2
n3055	8	28	112710	1	4
n2600	8	28	854	1	4
n3054	8	23	113571	1	3
g8271	8	23	0	1	3
n2582	8	18	49705	1	2
n3053	8	29	49712	1	4
n2614	8	29	860	1	4
n3052	8	24	50579	1	3
n2590	8	24	758	1	3
n3051	8	19	51344	1	2
n2733	8	19	124	1	2
n3050	8	14	51475	1	1
\DFF_228/net515	8	14	149	1	1
g4182	8	9	45829	1	1
n2573	8	9	277	1	1
g1356	8	46	485	1	6
n3049	8	38	492	1	5
n2665	8	38	523	1	5
g8983	8	37	1022	1	5
n2018	8	37	3	1	5
n3048	8	32	1032	1	4
n1983	8	32	337	1	4
g5651	8	27	1376	1	3
n3047	8	22	1383	1	3
n2639	8	22	3917	1	3
n3046	8	17	5307	1	2
n2518	8	17	42596	1	2
n3045	8	25	47910	1	2
n2755	8	25	171	1	2
n3044	8	32	48088	1	4
n2681	8	32	523	1	4
n3043	8	27	48618	1	4
n2594	8	27	12546	1	4
g1317	8	22	478	1	3
n3042	8	17	485	1	2
n1969	8	17	49706	1	2
g8978	8	15	50198	1	2
n2037	8	15	3	1	2
n3041	8	32	50208	1	3
n1993	8	32	2809	1	3
n3040	8	27	53024	1	2
n2692	8	27	3129	1	2
n3039	8	50	56160	1	5
n2635	8	50	52446	1	5
n3038	8	57	108613	1	6
n2506	8	57	5308	1	6
n3037	8	52	113928	1	5
n2694	8	52	22056	1	5
n3036	8	41	135991	1	5
n2673	8	41	351	1	5
n3035	8	36	136349	1	4
n2704	8	36	26	1	4
n3034	8	31	136382	1	4
n2632	8	31	52488	1	4
n3033	8	32	188877	1	4
n2674	8	32	523	1	4
n3032	8	27	189407	1	4
n2633	8	27	52488	1	4
n3031	8	22	241902	1	3
n2613	8	22	860	1	3
n3030	8	17	242769	1	2
n2544	8	17	3240	1	2
n3029	8	39	246016	1	4
n2751	8	39	170	1	4
n3028	8	34	246193	1	3
n2721	8	34	1657	1	3
n3027	8	29	247857	1	3
n2000	8	29	119	1	3
n3026	8	24	247983	1	2
n2768	8	24	162	1	2
n3025	8	38	248152	1	6
n2514	8	38	545	1	6
n3024	8	33	248704	1	5
n2742	8	33	145	1	5
n3023	8	28	248856	1	4
\DFF_194/net481	8	28	81	1	4
g5648	8	32	50691	1	4
n3022	8	32	50698	1	4
n2653	8	32	739	1	4
n2558	8	27	616	1	3
n3021	8	22	623	1	2
n1992	8	22	3402	1	2
n2552	8	17	490	1	2
n3020	8	12	497	1	2
n2618	8	12	383	1	2
g2612	7	7	887	1	1
n3019	8	22	893	1	3
n2696	8	22	894	1	3
n3018	8	17	1794	1	2
n1947	8	17	490	1	2
g4187	8	27	2291	1	4
n2512	8	27	285	1	4
n3017	8	22	2583	1	3
n2667	8	22	523	1	3
n2546	8	17	490	1	2
n3016	8	33	497	1	4
n2731	8	33	100	1	4
n3015	8	28	604	1	3
n2501	8	28	2274	1	3
n3014	8	23	2885	1	2
n2763	8	23	138	1	2
n3013	8	34	3030	1	3
n1989	8	34	302	1	3
n3012	8	29	3339	1	3
n2685	8	29	523	1	3
n3011	8	24	3869	1	2
n2767	8	24	163	1	2
n3010	8	27	4039	1	3
n2688	8	27	523	1	3
n3009	8	22	4569	1	2
n2061	8	22	416	1	2
n3008	8	31	4992	1	3
n2569	8	31	780	1	3
n3007	8	26	5779	1	2
n2531	8	26	16658	1	2
n3006	8	26	22444	1	4
n2679	8	26	956	1	4
n3005	8	21	23407	1	3
n2562	8	21	1219	1	3
n3004	8	16	24633	1	2
n2538	8	16	255	1	2
n2790	8	11	165	1	1
n3003	8	27	172	1	3
n2651	8	27	739	1	3
n3002	8	22	918	1	2
n2718	8	22	661	1	2
n3001	8	17	1586	1	2
n1991	8	17	765	1	2
n3000	8	22	2358	1	2
n2771	8	22	126	1	2
n2547	8	17	490	1	2
n2999	8	33	497	1	2
n2712	8	33	26	1	2
n2998	8	28	530	1	1
n2726	8	28	98	1	1
n2997	8	23	635	1	2
n2698	8	23	395	1	2
n2996	8	23	1037	1	4
n1974	8	23	2851	1	4
n2995	8	18	3895	1	3
\DFF_157/net444	8	18	643	1	3
g2638	8	13	2159	1	2
n2994	8	12	2166	1	2
n2502	8	12	1413	1	2
g2606	7	7	3586	1	1
n2993	8	17	3592	1	2
n2555	8	17	559	1	2
n2992	8	17	4158	1	3
n1950	8	17	4006	1	3
n2991	8	12	8171	1	2
n2637	8	12	30839	1	2
g2603	7	7	39017	1	1
g4175	8	36	39023	1	4
n2058	8	36	183	1	4
n2990	8	31	39213	1	3
n2743	8	31	145	1	3
n2989	8	26	39365	1	2
n1937	8	26	3912	1	2
n2988	8	22	43284	1	3
n2809	8	22	126	1	3
n2987	8	17	43417	1	2
n1971	8	17	2946	1	2
n2986	8	22	46370	1	3
n2588	8	22	4393	1	3
n2985	8	17	50770	1	2
n2550	8	17	559	1	2
n2984	8	28	51336	1	3
n2626	8	28	716	1	3
n2983	8	23	52059	1	2
n2781	8	23	139	1	2
n2982	8	18	52205	1	2
n2529	8	18	764	1	2
n2981	8	13	52976	1	2
n2802	8	13	89	1	2
g1217	8	8	6379	1	1
n2980	8	34	6386	1	4
\DFF_136/net423	8	34	368	1	4
n2979	8	34	6761	1	4
n1975	8	34	180	1	4
n2978	8	29	6948	1	3
n2810	8	29	126	1	3
n2977	8	24	7081	1	2
n2815	8	24	151	1	2
n2976	8	22	7239	1	3
n2040	8	22	490	1	3
n2975	8	17	7736	1	3
n2801	8	17	77	1	3
n2974	8	12	7820	1	2
n2737	8	12	100	1	2
g2605	7	7	7927	1	1
n2973	8	24	7933	1	2
n2527	8	24	12778	1	2
g4185	8	19	20718	1	3
n2556	8	19	267	1	3
n2972	8	14	20992	1	2
\DFF_126/net413	8	14	3906	1	2
n2971	8	25	24905	1	3
n1972	8	25	104	1	3
n2970	8	29	25016	1	3
n2675	8	29	523	1	3
n2969	8	24	25546	1	2
n2804	8	24	91	1	2
g16	8	29	145	1	3
n2968	8	24	152	1	2
\DFF_121/net408	8	24	203	1	2
n2967	8	19	362	1	1
n2792	8	19	170	1	1
n2966	8	22	539	1	3
n2601	8	22	669	1	3
n2965	8	17	1215	1	2
n2586	8	17	16273	1	2
g632	8	23	341	1	2
n2964	8	18	348	1	1
n2732	8	18	102	1	1
n2963	8	36	457	1	4
n2652	8	36	739	1	4
n2962	8	33	1203	1	4
n2683	8	33	523	1	4
n2961	8	28	1733	1	3
n1979	8	28	558	1	3
g4173	8	23	2298	1	3
n2574	8	23	183	1	3
n2960	8	18	2488	1	2
n2624	8	18	777	1	2
n2959	8	32	3272	1	2
n2540	8	32	9481	1	2
n2958	8	34	12760	1	3
n2650	8	34	739	1	3
n2957	8	29	13506	1	2
n2749	8	29	160	1	2
n2956	8	25	13673	1	3
n2041	8	25	490	1	3
n2955	8	20	14170	1	3
n2623	8	20	302	1	3
n2954	8	15	14479	1	2
n2619	8	15	295	1	2
n2953	8	17	14781	1	2
n2520	8	17	7247	1	2
n2952	8	12	22035	1	2
n2706	8	12	26	1	2
g2609	7	7	22068	1	1
g4189	8	27	22074	1	3
n2043	8	27	285	1	3
n2951	8	22	22366	1	2
n2530	8	22	16662	1	2
n2950	8	17	39035	1	2
n2541	8	17	16684	1	2
n2949	8	19	55726	1	1
n2752	8	19	158	1	1
n2948	8	36	55891	1	3
n2534	8	36	277	1	3
n2947	8	37	56175	1	3
n2567	8	37	80065	1	3
n2946	8	32	136247	1	2
\DFF_93/net380	8	32	206	1	2
n2945	8	27	136460	1	1
n2030	8	27	799	1	1
g8979	8	22	137266	1	3
n2020	8	22	3	1	3
n2944	8	17	137276	1	2
n2587	8	17	3090	1	2
g745	8	22	1071	1	3
n2943	8	17	1078	1	2
n2549	8	17	559	1	2
n2942	8	35	1644	1	5
n2647	8	35	739	1	5
n2941	8	30	2390	1	4
n2493	8	30	619	1	4
n2940	8	25	3016	1	3
n2508	8	25	2930	1	3
n2939	8	20	5953	1	2
n2007	8	20	150	1	2
n2938	8	29	6110	1	4
n2563	8	29	2406	1	4
n2937	8	24	8523	1	3
n2739	8	24	145	1	3
g1957	8	19	8675	1	3
n2936	8	28	8682	1	4
n2596	8	28	129359	1	4
n2935	8	23	138048	1	3
n2734	8	23	99	1	3
n2934	8	18	138154	1	2
n2576	8	18	302	1	2
n2933	8	17	138463	1	2
n1963	8	17	490	1	2
n2932	8	45	138960	1	5
n2025	8	45	302	1	5
n2931	8	40	139269	1	4
n2709	8	40	49034	1	4
n2930	8	45	188310	1	5
n2702	8	45	26	1	5
n2929	8	33	188343	1	4
n1981	8	33	351	1	4
g113	8	28	34733	1	3
n2928	8	23	34740	1	2
n2595	8	23	136264	1	2
n2927	8	18	171011	1	1
n2708	8	18	26	1	1
g1956	8	13	8682	1	2
