
--------------------------------------------------
Circuit Details:
--------------------------------------------------
No. of Primary Inputs: 62
No. of Primary Outputs: 41
No. of Gates: 4579
No. of DFFs: 518
No. of Nodes: 10695
Execution Time: 5723159000 ns
Primary Inputs: troj1_0n26 troj1_0n13 troj1_0n2 test_si g6283 g6253 g6285 g6265 g6281 g6284 g6282 test_se g6256 g4202 g4214 g4203 g4215 g881 g4195 g4204 g4216 g4205 g4191 g4196 g4206 g4209 g4207 g4193 g4210 g4198 g4194 g4211 g4199 g4212 g4213 g4201 g877 g4192 g6259 g6263 g4208 g4197 g1700 g741 g744 g6258 g1696 g750 g6264 g4200 g109 g6260 g23 g742 CK g743 g6261 g6257 g6262 g2355 g6255 g6254
Outputs: troj1_0n12 troj1_0n11 Trigger_en0_5 Trigger_en0_4 Trigger_en0_2 g8984 g3327 g10377 g10455 g10457 g10463 g10465 g10801 g11206 g10459 g11163 g6842 g10379 g5659 g5658 g8313 g8316 g8318 g8323 g8328 g8331 g8335 g8340 g8349 g8352 Trigger_en0_0 g8561 g8562 g8563 g8564 g8565 g8566 g8271 g8347 g10461 g9961


----------------------------------------
Signal	CC0	CC1	CO	SC0	SC1
n3182	8	35	44897	1	3
n2717	8	35	397	1	3
n2515	8	33	348	1	5
n3181	8	28	355	1	5
n2568	8	28	42623	1	5
n3180	8	23	42985	1	4
n2052	8	23	398	1	4
n3179	8	18	43390	1	3
n1995	8	18	490	1	3
n3178	8	13	43887	1	2
n2014	8	13	318	1	2
g875	8	8	887	1	1
g5643	8	22	894	1	3
n3177	8	17	901	1	2
n2554	8	17	559	1	2
n3176	8	39	1467	1	5
n2039	8	39	287	1	5
n3175	8	34	1761	1	4
n2687	8	34	523	1	4
g4186	8	29	2291	1	3
n2050	8	29	285	1	3
n3174	8	26	2583	1	2
n2756	8	26	170	1	2
n3173	8	26	2760	1	2
n2799	8	26	143	1	2
n3172	8	25	2910	1	2
n2744	8	25	146	1	2
g4184	8	39	726	1	5
n1999	8	39	267	1	5
n3171	8	34	1000	1	4
n2777	8	34	162	1	4
g4188	8	29	1169	1	3
n2049	8	29	285	1	3
n3170	8	24	1461	1	2
n2793	8	24	184	1	2
n3169	8	20	1652	1	2
\DFF_385/net672	8	20	14193	1	2
n3168	8	15	15852	1	1
\DFF_384/net671	8	15	141	1	1
n3167	8	17	16000	1	2
n2016	8	17	68202	1	2
n3166	8	26	84209	1	2
n1938	8	26	5273	1	2
n3165	8	27	89489	1	3
n1936	8	27	299	1	3
n3164	8	22	89795	1	2
n2017	8	22	159	1	2
n3163	8	17	89961	1	3
n2636	8	17	41424	1	3
n3162	8	12	131392	1	2
n2680	8	12	956	1	2
g2601	7	7	132355	1	1
n3161	8	44	132361	1	4
n2572	8	44	42849	1	4
n3160	8	39	175217	1	3
n2703	8	39	19697	1	3
n3159	8	34	194921	1	4
n2504	8	34	18728	1	4
n3158	8	29	213656	1	3
n2725	8	29	328	1	3
n3157	8	24	213991	1	2
n2798	8	24	183	1	2
n3156	8	19	214181	1	1
n2766	8	19	149	1	1
n3155	8	32	214337	1	5
n1980	8	32	217	1	5
n3154	8	27	214561	1	4
n2678	8	27	956	1	4
n3153	8	22	215524	1	3
n2661	8	22	330	1	3
n3152	8	17	215861	1	2
n1945	8	17	41803	1	2
n3151	8	22	257671	1	2
n2788	8	22	172	1	2
n3150	8	17	257850	1	2
n2817	8	17	1660	1	2
g8986	8	32	259517	1	4
n2022	8	32	3	1	4
n3149	8	27	259527	1	3
n1978	8	27	224	1	3
n3148	8	29	259758	1	4
n2602	8	29	382	1	4
g2613	8	24	153	1	3
n3147	8	19	160	1	3
n2009	8	19	306	1	3
n3146	8	14	473	1	2
n1951	8	14	200	1	2
g874	8	9	680	1	1
g5646	8	32	687	1	4
n3145	8	27	694	1	4
n2616	8	27	573	1	4
n3144	8	22	1274	1	3
n2010	8	22	483	1	3
n3143	8	17	1764	1	2
n2013	8	17	39284	1	2
n2627	8	31	345	1	3
n3142	8	26	352	1	2
n2808	8	26	126	1	2
g37	8	21	151	1	1
n3141	8	39	158	1	5
n2509	8	39	3957	1	5
g4190	8	34	2772	1	4
n2492	8	34	231	1	4
n3140	8	29	3010	1	3
n2628	8	29	216	1	3
n3139	8	24	3233	1	2
n2753	8	24	172	1	2
n3138	8	27	3412	1	2
n2796	8	27	119	1	2
n3137	8	30	3538	1	4
n2657	8	30	330	1	4
n3136	8	25	3875	1	3
n2786	8	25	172	1	3
n3135	8	20	4054	1	2
n2046	8	20	149	1	2
n3134	8	34	4210	1	4
n2505	8	34	2234	1	4
n3133	8	29	6451	1	3
n2664	8	29	309	1	3
n3132	8	24	6767	1	2
n1926	8	24	2157	1	2
n3131	8	19	8931	1	2
\DFF_336/net623	8	19	2802	1	2
n3130	8	14	11740	1	1
n2011	8	14	229	1	1
n3129	8	38	11976	1	4
n2612	8	38	573	1	4
n3128	8	35	12556	1	5
n1932	8	35	483	1	5
n3127	8	30	13046	1	4
n1984	8	30	298	1	4
n3126	8	25	13351	1	3
n1962	8	25	490	1	3
n3125	8	31	13848	1	4
\DFF_330/net617	8	31	318	1	4
n3124	8	26	14173	1	3
n2638	8	26	2006	1	3
g3069	8	22	87	1	3
n2551	8	17	94	1	2
n3123	8	25	101	1	2
n2736	8	25	148	1	2
n3122	8	41	256	1	6
n2750	8	41	147	1	6
n3121	8	36	410	1	5
n1952	8	36	298	1	5
n3120	8	31	715	1	4
n2727	8	31	48	1	4
n3119	8	26	770	1	3
n2606	8	26	573	1	3
n3118	8	21	1350	1	2
n2746	8	21	144	1	2
g1765	8	24	55	1	2
n3117	8	19	62	1	1
\DFF_319/net606	8	19	68	1	1
g2044	8	32	137	1	3
n3116	8	27	144	1	2
n2774	8	27	152	1	2
n3115	8	22	303	1	3
n1933	8	22	414	1	3
n3114	8	17	724	1	2
n2537	8	17	5219	1	2
n3113	8	26	5950	1	2
n2519	8	26	11312	1	2
n3112	8	45	17269	1	5
n2503	8	45	1429	1	5
n3111	8	40	18705	1	4
n2807	8	40	126	1	4
g2731	8	37	151	1	4
n3110	8	32	158	1	5
n1985	8	32	224	1	5
n3109	8	27	389	1	4
n2663	8	27	330	1	4
n3108	8	22	726	1	3
n2591	8	22	5534	1	3
n3107	8	17	6267	1	2
n2521	8	17	1102	1	2
n3106	8	24	7376	1	2
n2528	8	24	302	1	2
g2639	8	19	257	1	3
n2577	8	19	253	1	3
n3105	8	17	517	1	2
n1939	8	17	490	1	2
n3104	8	29	1014	1	5
n1953	8	29	217	1	5
g4179	8	24	1238	1	4
n2056	8	24	183	1	4
n3103	8	19	1428	1	3
n2028	8	19	472	1	3
n3102	8	14	1907	1	2
n2578	8	14	486	1	2
n3101	8	17	2400	1	3
n1986	8	17	190	1	3
n3100	8	12	2597	1	2
n1925	8	12	67215	1	2
g1955	7	7	5683	1	1
n3099	8	25	5689	1	2
n2787	8	25	171	1	2
n3098	8	45	5867	1	7
n2748	8	45	147	1	7
n3097	8	40	6021	1	6
n2571	8	40	324	1	6
g2986	8	35	192	1	5
n3096	8	30	199	1	5
n2566	8	30	7601	1	5
n2545	8	25	490	1	4
n3095	8	20	497	1	3
n2693	8	20	656	1	3
g8980	8	15	1160	1	2
n2036	8	15	3	1	2
n3094	8	27	1170	1	4
n1994	8	27	338	1	4
n3093	8	22	1515	1	3
n2720	8	22	26	1	3
n3092	8	17	1548	1	2
n1946	8	17	241	1	2
n3091	8	42	1796	1	5
n2593	8	42	1312	1	5
n3090	8	37	3115	1	5
n2811	8	37	125	1	5
n3089	8	32	3247	1	4
n2497	8	32	1794	1	4
n3088	8	27	5048	1	3
n2714	8	27	26	1	3
n3087	8	24	5081	1	2
n2754	8	24	171	1	2
n3086	8	23	5259	1	3
n1949	8	23	378	1	3
n3085	8	18	5644	1	2
n2533	8	18	14025	1	2
n3084	8	13	19676	1	2
n2074	8	13	25	1	2
n3083	8	8	19708	1	1
\DFF_275/net562	8	8	4	1	1
n3082	8	26	19719	1	2
n2532	8	26	300	1	2
n3081	8	34	20026	1	4
n2813	8	34	125	1	4
n3080	8	32	20158	1	4
n2008	8	32	1154	1	4
g5644	8	27	373	1	3
g2648	8	33	99	1	4
n3079	8	35	106	1	5
n2620	8	35	271	1	5
g8	8	30	146	1	4
n3078	8	33	153	1	5
n2580	8	33	40988	1	5
n3077	8	28	41148	1	4
n2669	8	28	523	1	4
n3076	8	45	41678	1	4
n2073	8	45	681	1	4
n3075	8	44	42366	1	5
n2579	8	44	175234	1	5
g17	8	39	147	1	5
n3074	8	34	154	1	4
n1982	8	34	340	1	4
n3073	8	29	501	1	3
n2695	8	29	3807	1	3
n3072	8	24	4315	1	2
n2794	8	24	183	1	2
n3071	8	26	4505	1	2
n2805	8	26	50	1	2
n3070	8	25	4562	1	2
n2741	8	25	145	1	2
n3069	8	35	4714	1	4
n1977	8	35	784	1	4
n3068	8	30	5505	1	3
n2729	8	30	100	1	3
g4176	8	34	5612	1	4
n2557	8	34	183	1	4
g1850	8	29	291	1	3
n3067	8	24	298	1	2
n2780	8	24	163	1	2
n3066	8	47	468	1	5
n2610	8	47	744	1	5
n3065	8	42	1219	1	4
n2701	8	42	1209	1	4
n3064	8	37	2435	1	5
n2660	8	37	330	1	5
g4178	8	32	2772	1	4
n2513	8	32	183	1	4
g5652	8	27	2922	1	3
n3063	8	30	2929	1	4
n2630	8	30	666	1	4
g5650	8	25	3602	1	3
n3062	8	20	3609	1	2
n2047	8	20	170	1	2
n3061	8	15	3786	1	1
\DFF_242/net529	8	15	140	1	1
n3060	8	23	3933	1	3
n2724	8	23	269	1	3
n2584	8	18	4209	1	2
n3059	8	31	4216	1	4
n2690	8	31	523	1	4
n3058	8	36	4746	1	3
n2592	8	36	12504	1	3
n3057	8	37	17257	1	3
n2012	8	37	3965	1	3
n3056	8	32	21229	1	2
n2525	8	32	5195	1	2
n3055	8	28	26431	1	4
n2600	8	28	478	1	4
n3054	8	23	26916	1	3
g8271	8	23	0	1	3
n2582	8	18	26923	1	2
n3053	8	29	26930	1	4
n2614	8	29	573	1	4
n3052	8	24	27510	1	3
n2590	8	24	70061	1	3
n3051	8	19	97578	1	2
n2733	8	19	124	1	2
n3050	8	14	97709	1	1
\DFF_228/net515	8	14	149	1	1
g4182	8	9	12824	1	1
n2573	8	9	231	1	1
g1356	8	43	480	1	6
n3049	8	38	487	1	5
n2665	8	38	523	1	5
g8983	8	37	1017	1	5
n2018	8	37	3	1	5
n3048	8	32	1027	1	4
n1983	8	32	337	1	4
g5651	8	27	1371	1	3
n3047	8	22	1378	1	3
n2639	8	22	227	1	3
n3046	8	17	1612	1	2
n2518	8	17	65593	1	2
n3045	8	25	67212	1	2
n2755	8	25	171	1	2
n3044	8	32	67390	1	4
n2681	8	32	523	1	4
n3043	8	27	67920	1	4
n2594	8	27	7824	1	4
g1317	8	22	473	1	3
n3042	8	17	480	1	2
n1969	8	17	68419	1	2
g8978	8	15	68906	1	2
n2037	8	15	3	1	2
n3041	8	32	68916	1	3
n1993	8	32	1205	1	3
n3040	8	27	70128	1	2
n2692	8	27	359	1	2
n3039	8	50	70494	1	5
n2635	8	50	41594	1	5
n3038	8	51	112095	1	6
n2506	8	51	1318	1	6
n3037	8	46	113420	1	5
n2694	8	46	12710	1	5
n3036	8	41	126137	1	5
n2673	8	41	351	1	5
n3035	8	36	126495	1	4
n2704	8	36	26	1	4
n3034	8	31	126528	1	4
n2632	8	31	41636	1	4
n3033	8	32	168171	1	4
n2674	8	32	523	1	4
n3032	8	27	168701	1	4
n2633	8	27	41636	1	4
n3031	8	22	210344	1	3
n2613	8	22	573	1	3
n3030	8	17	210924	1	2
n2544	8	17	2922	1	2
n3029	8	39	213853	1	4
n2751	8	39	170	1	4
n3028	8	34	214030	1	3
n2721	8	34	1491	1	3
n3027	8	29	215528	1	3
n2000	8	29	119	1	3
n3026	8	24	215654	1	2
n2768	8	24	162	1	2
n3025	8	38	215823	1	6
n2514	8	38	343	1	6
n3024	8	33	216173	1	5
n2742	8	33	145	1	5
n3023	8	28	216325	1	4
\DFF_194/net481	8	28	81	1	4
g5648	8	32	35842	1	4
n3022	8	32	35849	1	4
n2653	8	32	355	1	4
n2558	8	27	414	1	3
n3021	8	22	421	1	2
n1992	8	22	3084	1	2
n2552	8	17	490	1	2
n3020	8	12	497	1	2
n2618	8	12	383	1	2
g2612	7	7	887	1	1
n3019	8	22	893	1	3
n2696	8	22	703	1	3
n3018	8	17	1603	1	2
n1947	8	17	490	1	2
g4187	8	27	2100	1	4
n2512	8	27	285	1	4
n3017	8	22	2392	1	3
n2667	8	22	523	1	3
n2546	8	17	490	1	2
n3016	8	33	497	1	4
n2731	8	33	100	1	4
n3015	8	28	604	1	3
n2501	8	28	378	1	3
n3014	8	23	989	1	2
n2763	8	23	138	1	2
n3013	8	34	1134	1	3
n1989	8	34	302	1	3
n3012	8	29	1443	1	3
n2685	8	29	523	1	3
n3011	8	24	1973	1	2
n2767	8	24	163	1	2
n3010	8	27	2143	1	3
n2688	8	27	523	1	3
n3009	8	22	2673	1	2
n2061	8	22	382	1	2
n3008	8	31	3062	1	3
n2569	8	31	64645	1	3
n3007	8	26	67714	1	2
n2531	8	26	300	1	2
n3006	8	26	68021	1	4
n2679	8	26	956	1	4
n3005	8	21	68984	1	3
n2562	8	21	1053	1	3
n3004	8	16	70044	1	2
n2538	8	16	255	1	2
n2790	8	11	165	1	1
n3003	8	27	172	1	3
n2651	8	27	573	1	3
n3002	8	22	752	1	2
n2718	8	22	661	1	2
n3001	8	17	1420	1	2
n1991	8	17	4735	1	2
n3000	8	22	6162	1	2
n2771	8	22	126	1	2
n2547	8	17	490	1	2
n2999	8	33	497	1	2
n2712	8	33	26	1	2
n2998	8	28	530	1	1
n2726	8	28	98	1	1
n2997	8	23	635	1	2
n2698	8	23	389	1	2
n2996	8	23	1031	1	4
n1974	8	23	393	1	4
n2995	8	18	1431	1	3
\DFF_157/net444	8	18	441	1	3
g2638	8	13	517	1	2
n2994	8	12	524	1	2
n2502	8	12	875	1	2
g2606	7	7	1406	1	1
n2993	8	17	1412	1	2
n2555	8	17	559	1	2
n2992	8	17	1978	1	3
n1950	8	17	692	1	3
n2991	8	12	2677	1	2
n2637	8	12	16204	1	2
g2603	7	7	18888	1	1
g4175	8	36	18894	1	4
n2058	8	36	183	1	4
n2990	8	31	19084	1	3
n2743	8	31	145	1	3
n2989	8	26	19236	1	2
n1937	8	26	3420	1	2
n2988	8	22	22663	1	3
n2809	8	22	126	1	3
n2987	8	17	22796	1	2
n1971	8	17	2477	1	2
n2986	8	22	25280	1	3
n2588	8	22	3915	1	3
n2985	8	17	29202	1	2
n2550	8	17	559	1	2
n2984	8	28	29768	1	3
n2626	8	28	348	1	3
n2983	8	23	30123	1	2
n2781	8	23	139	1	2
n2982	8	18	30269	1	2
n2529	8	18	13343	1	2
n2981	8	13	43619	1	2
n2802	8	13	89	1	2
g1217	8	8	2400	1	1
n2980	8	34	2407	1	4
\DFF_136/net423	8	34	368	1	4
n2979	8	34	2782	1	4
n1975	8	34	180	1	4
n2978	8	29	2969	1	3
n2810	8	29	126	1	3
n2977	8	24	3102	1	2
n2815	8	24	151	1	2
n2976	8	22	3260	1	3
n2040	8	22	490	1	3
n2975	8	17	3757	1	3
n2801	8	17	77	1	3
n2974	8	12	3841	1	2
n2737	8	12	100	1	2
g2605	7	7	3948	1	1
n2973	8	24	3954	1	2
n2527	8	24	5203	1	2
g4185	8	19	9164	1	3
n2556	8	19	267	1	3
n2972	8	14	9438	1	2
\DFF_126/net413	8	14	1442	1	2
n2971	8	25	10887	1	3
n1972	8	25	104	1	3
n2970	8	29	10998	1	3
n2675	8	29	201	1	3
n2969	8	24	11206	1	2
n2804	8	24	91	1	2
g16	8	29	145	1	3
n2968	8	24	152	1	2
\DFF_121/net408	8	24	203	1	2
n2967	8	19	362	1	1
n2792	8	19	170	1	1
n2966	8	22	539	1	3
n2601	8	22	382	1	3
n2965	8	17	928	1	2
n2586	8	17	5219	1	2
g632	8	23	341	1	2
n2964	8	18	348	1	1
n2732	8	18	102	1	1
n2963	8	36	457	1	4
n2652	8	36	573	1	4
n2962	8	33	1037	1	4
n2683	8	33	523	1	4
n2961	8	28	1567	1	3
n1979	8	28	202	1	3
g4173	8	23	1776	1	3
n2574	8	23	183	1	3
n2960	8	18	1966	1	2
n2624	8	18	368	1	2
n2959	8	32	2341	1	2
n2540	8	32	5219	1	2
n2958	8	34	7567	1	3
n2650	8	34	573	1	3
n2957	8	29	8147	1	2
n2749	8	29	160	1	2
n2956	8	25	8314	1	3
n2041	8	25	490	1	3
n2955	8	20	8811	1	3
n2623	8	20	298	1	3
n2954	8	15	9116	1	2
n2619	8	15	291	1	2
n2953	8	17	9414	1	2
n2520	8	17	3268	1	2
n2952	8	12	12689	1	2
n2706	8	12	26	1	2
g2609	7	7	12722	1	1
g4189	8	27	12728	1	3
n2043	8	27	285	1	3
n2951	8	22	13020	1	2
n2530	8	22	304	1	2
n2950	8	17	13331	1	2
n2541	8	17	14043	1	2
n2949	8	19	27381	1	1
n2752	8	19	158	1	1
n2948	8	36	27546	1	3
n2534	8	36	277	1	3
n2947	8	37	27830	1	3
n2567	8	37	42368	1	3
n2946	8	32	70205	1	2
\DFF_93/net380	8	32	206	1	2
n2945	8	27	70418	1	1
n2030	8	27	799	1	1
g8979	8	22	71224	1	3
n2020	8	22	3	1	3
n2944	8	17	71234	1	2
n2587	8	17	2772	1	2
g745	8	22	250	1	3
n2943	8	17	257	1	2
n2549	8	17	559	1	2
n2942	8	35	823	1	5
n2647	8	35	573	1	5
n2941	8	30	1403	1	4
n2493	8	30	425	1	4
n2940	8	25	1835	1	3
n2508	8	25	2092	1	3
n2939	8	20	3934	1	2
n2007	8	20	150	1	2
n2938	8	29	4091	1	4
n2563	8	29	1419	1	4
n2937	8	24	5517	1	3
n2739	8	24	145	1	3
g1957	8	19	5669	1	3
n2936	8	28	5676	1	4
n2596	8	28	43002	1	4
n2935	8	23	48685	1	3
n2734	8	23	99	1	3
n2934	8	18	48791	1	2
n2576	8	18	298	1	2
n2933	8	17	49096	1	2
n1963	8	17	397	1	2
n2932	8	45	49500	1	5
n2025	8	45	298	1	5
