
--------------------------------------------------
Circuit Details:
--------------------------------------------------
No. of Primary Inputs: 62
No. of Primary Outputs: 40
No. of Gates: 4477
No. of DFFs: 516
No. of Nodes: 10485
Execution Time: 5724579000 ns
Primary Inputs: troj56_0n5 test_si g6283 g6253 g6285 g6265 g6281 g6284 g6282 test_se troj56_0n11 g6256 g4202 g4214 g4203 g4215 g881 g4195 g4204 g4216 g4205 g4191 g4196 g4206 g4209 g4207 g4193 g4210 g4198 troj56_0n10 g4194 g4211 g4199 g4212 g4213 g4201 g877 g4192 g6259 g6263 g4208 g4197 g1700 g741 g744 g6258 g1696 g750 g6264 g4200 g109 g6260 g23 g742 CK g743 g6261 g6257 g6262 g2355 g6255 g6254
Outputs: troj56_0n9 troj56_0n7 troj56_0n3 g8984 g3327 g10377 g10455 g10457 g10463 g10465 g10801 g11206 g10459 g11163 g6842 g10379 troj56_0n4 g5659 g5658 g8313 g8316 g8318 g8323 g8328 g8331 g8335 g8340 g8349 g8352 Trigger_en0_0 g8561 g8562 g8563 g8564 g8565 g8566 g8271 g8347 g10461 g9961


----------------------------------------
Signal	CC0	CC1	CO	SC0	SC1
n3001	8	17	1586	1	2
n1991	8	17	4848	1	2
n3000	8	22	6441	1	2
n2771	8	22	126	1	2
n2547	8	17	490	1	2
n2999	8	33	497	1	2
n2712	8	33	26	1	2
n2998	8	28	530	1	1
n2726	8	28	98	1	1
n2997	8	23	635	1	2
n2698	8	23	389	1	2
n2996	8	23	1031	1	4
n1974	8	23	471	1	4
n2995	8	18	1509	1	3
\DFF_157/net444	8	18	608	1	3
g2638	8	13	2124	1	2
n2994	8	12	2131	1	2
n2502	8	12	597	1	2
g2606	7	7	2735	1	1
n2993	8	17	2741	1	2
n2555	8	17	559	1	2
n2992	8	17	3307	1	3
n1950	8	17	535	1	3
n2991	8	12	3849	1	2
n2637	8	12	916	1	2
g2603	7	7	4772	1	1
g4175	8	36	4778	1	4
n2058	8	36	183	1	4
n2990	8	31	4968	1	3
n2743	8	31	145	1	3
n2989	8	26	5120	1	2
n1937	8	26	471	1	2
n2988	8	22	5598	1	3
n2809	8	22	126	1	3
n2987	8	17	5731	1	2
n1971	8	17	401	1	2
n2986	8	22	6139	1	3
n2588	8	22	3947	1	3
n2985	8	17	10093	1	2
n2550	8	17	559	1	2
n2984	8	28	10659	1	3
n2626	8	28	451	1	3
n2983	8	23	11117	1	2
n2781	8	23	139	1	2
n2982	8	18	11263	1	2
n2529	8	18	13448	1	2
n2981	8	13	24718	1	2
n2802	8	13	89	1	2
g1217	8	8	4068	1	1
n2980	8	34	4075	1	4
\DFF_136/net423	8	34	368	1	4
n2979	8	34	4450	1	4
n1975	8	34	180	1	4
n2978	8	29	4637	1	3
n2810	8	29	126	1	3
n2977	8	24	4770	1	2
n2815	8	24	151	1	2
n2976	8	22	4928	1	3
n2040	8	22	490	1	3
n2975	8	17	5425	1	3
n2801	8	17	77	1	3
n2974	8	12	5509	1	2
n2737	8	12	100	1	2
g2605	7	7	5616	1	1
n2973	8	24	5622	1	2
n2527	8	24	4420	1	2
g4185	8	19	10049	1	3
n2556	8	19	267	1	3
n2972	8	14	10323	1	2
\DFF_126/net413	8	14	1520	1	2
n2971	8	25	11850	1	3
n1972	8	25	104	1	3
n2970	8	29	11961	1	3
n2675	8	29	523	1	3
n2969	8	24	12491	1	2
n2804	8	24	91	1	2
g16	8	29	145	1	3
n2968	8	24	152	1	2
\DFF_121/net408	8	24	203	1	2
n2967	8	19	362	1	1
n2792	8	19	170	1	1
n2966	8	22	539	1	3
n2601	8	22	637	1	3
n2965	8	17	1183	1	2
n2586	8	17	8441	1	2
g632	8	23	341	1	2
n2964	8	18	348	1	1
n2732	8	18	102	1	1
n2963	8	36	457	1	4
n2652	8	36	739	1	4
n2962	8	33	1203	1	4
n2683	8	33	523	1	4
n2961	8	28	1733	1	3
n1979	8	28	451	1	3
g4173	8	23	2191	1	3
n2574	8	23	183	1	3
n2960	8	18	2381	1	2
n2624	8	18	471	1	2
n2959	8	32	2859	1	2
n2540	8	32	1536	1	2
n2958	8	34	4402	1	3
n2650	8	34	739	1	3
n2957	8	29	5148	1	2
n2749	8	29	160	1	2
n2956	8	25	5315	1	3
n2041	8	25	490	1	3
n2955	8	20	5812	1	3
n2623	8	20	298	1	3
n2954	8	15	6117	1	2
n2619	8	15	291	1	2
n2953	8	17	6415	1	2
n2520	8	17	4936	1	2
n2952	8	12	11358	1	2
n2706	8	12	26	1	2
g2609	7	7	11391	1	1
g4189	8	27	11397	1	3
n2043	8	27	285	1	3
n2951	8	22	11689	1	2
n2530	8	22	1740	1	2
n2950	8	17	13436	1	2
n2541	8	17	10479	1	2
n2949	8	19	23922	1	1
n2752	8	19	158	1	1
n2948	8	36	24087	1	3
n2534	8	36	277	1	3
n2947	8	37	24371	1	3
n2567	8	37	427	1	3
n2946	8	32	24805	1	2
\DFF_93/net380	8	32	206	1	2
n2945	8	27	25018	1	1
n2030	8	27	799	1	1
g8979	8	22	25824	1	3
n2020	8	22	3	1	3
n2944	8	17	25834	1	2
n2587	8	17	2942	1	2
g745	8	22	1071	1	3
n2943	8	17	1078	1	2
n2549	8	17	559	1	2
n2942	8	35	1644	1	5
n2647	8	35	739	1	5
n2941	8	30	2390	1	4
n2493	8	30	619	1	4
n2940	8	25	3016	1	3
n2508	8	25	714	1	3
n2939	8	20	3737	1	2
n2007	8	20	150	1	2
n2938	8	29	3894	1	4
n2563	8	29	2406	1	4
n2937	8	24	6307	1	3
n2739	8	24	145	1	3
g1957	8	19	6459	1	3
n2936	8	28	6466	1	4
n2596	8	28	28417	1	4
n2935	8	23	34890	1	3
n2734	8	23	99	1	3
n2934	8	18	34996	1	2
