
--------------------------------------------------
Circuit Details:
--------------------------------------------------
No. of Primary Inputs: 65
No. of Primary Outputs: 48
No. of Gates: 4574
No. of DFFs: 518
No. of Nodes: 10688
Execution Time: 2303709000 ns
Primary Inputs: troj78_0N79 troj78_0N81 troj78_0N78 test_si troj78_0n30 g6283 g6253 g6285 g6265 g6281 g6284 g6282 test_se g6256 g4202 g4214 g4203 g4215 g881 g4195 g4204 g4216 g4205 g4191 g4196 g4206 g4209 g4207 g4193 g4210 g4198 g4194 g4211 g4199 g4212 g4213 g4201 g877 g4192 g6259 g6263 troj78_0n11 g4208 g4197 g1700 g741 g744 g6258 g1696 g750 g6264 g4200 troj78_0n1 g109 g6260 g23 g742 CK g743 g6261 g6257 g6262 g2355 g6255 g6254
Outputs: troj78_0n29 troj78_0n25 troj78_0n18 troj78_0n15 Trigger_en0_10 Trigger_en0_9 Trigger_en0_7 Trigger_en0_6 Trigger_en0_5 Trigger_en0_2 g8984 g3327 g10377 g10455 g10457 g10463 g10465 g10801 troj78_0n26 g11206 g10459 g11163 g6842 g10379 g5659 g5658 g8313 g8316 g8318 g8323 g8328 g8331 g8335 g8340 g8349 g8352 Trigger_en0_0 g8561 g8562 g8563 g8564 g8565 g8566 Trigger_en0_8 g8271 g8347 g10461 g9961


----------------------------------------
Signal	CC0	CC1	CO	SC0	SC1
n3164	8	22	33978	1	2
n2017	8	22	159	1	2
n3163	8	17	34144	1	3
n2636	8	17	538	1	3
n3162	8	12	34689	1	2
n2680	8	12	956	1	2
g2601	7	7	35652	1	1
n3161	8	44	35658	1	4
n2572	8	44	18525	1	4
n3160	8	39	54190	1	3
n2703	8	39	15516	1	3
n3159	8	34	69713	1	4
n2504	8	34	549	1	4
n3158	8	29	70269	1	3
n2725	8	29	211	1	3
n3157	8	24	70487	1	2
n2798	8	24	183	1	2
n3156	8	19	70677	1	1
n2766	8	19	149	1	1
n3155	8	32	70833	1	5
n1980	8	32	217	1	5
n3154	8	27	71057	1	4
n2678	8	27	956	1	4
n3153	8	22	72020	1	3
n2661	8	22	294	1	3
n3152	8	17	72321	1	2
n1945	8	17	13615	1	2
n3151	8	22	85943	1	2
n2788	8	22	172	1	2
n3150	8	17	86122	1	2
n2817	8	17	1624	1	2
g8986	8	32	87753	1	4
n2022	8	32	3	1	4
n3149	8	27	87763	1	3
n1978	8	27	224	1	3
n3148	8	29	87994	1	4
n2602	8	29	601	1	4
g2613	8	24	153	1	3
n3147	8	19	160	1	3
n2009	8	19	460	1	3
n3146	8	14	627	1	2
n1951	8	14	200	1	2
g874	8	9	834	1	1
g5646	8	32	841	1	4
n3145	8	27	848	1	4
n2616	8	27	792	1	4
n3144	8	22	1647	1	3
n2010	8	22	433	1	3
n3143	8	17	2087	1	2
n2013	8	17	12891	1	2
n2627	8	31	410	1	3
n3142	8	26	417	1	2
n2808	8	26	126	1	2
g37	8	21	151	1	1
n3141	8	39	158	1	5
n2509	8	39	604	1	5
g4190	8	34	769	1	4
n2492	8	34	231	1	4
n3140	8	29	1007	1	3
n2628	8	29	216	1	3
n3139	8	24	1230	1	2
n2753	8	24	172	1	2
n3138	8	27	1409	1	2
n2796	8	27	119	1	2
n3137	8	30	1535	1	4
n2657	8	30	294	1	4
n3136	8	25	1836	1	3
n2786	8	25	172	1	3
n3135	8	20	2015	1	2
n2046	8	20	149	1	2
n3134	8	34	2171	1	4
n2505	8	34	2445	1	4
n3133	8	29	4623	1	3
n2664	8	29	273	1	3
n3132	8	24	4903	1	2
n1926	8	24	3776	1	2
n3131	8	19	8686	1	2
\DFF_336/net623	8	19	3013	1	2
n3130	8	14	11706	1	1
n2011	8	14	229	1	1
n3129	8	38	11942	1	4
n2612	8	38	792	1	4
n3128	8	35	12741	1	5
n1932	8	35	387	1	5
n3127	8	30	13135	1	4
n1984	8	30	302	1	4
n3126	8	25	13444	1	3
n1962	8	25	490	1	3
n3125	8	31	13941	1	4
\DFF_330/net617	8	31	318	1	4
n3124	8	26	14266	1	3
n2638	8	26	237	1	3
g3069	8	22	87	1	3
n2551	8	17	94	1	2
n3123	8	25	101	1	2
n2736	8	25	148	1	2
n3122	8	41	256	1	6
n2750	8	41	147	1	6
n3121	8	36	410	1	5
n1952	8	36	302	1	5
n3120	8	31	719	1	4
n2727	8	31	48	1	4
n3119	8	26	774	1	3
n2606	8	26	792	1	3
n3118	8	21	1573	1	2
n2746	8	21	144	1	2
g1765	8	24	55	1	2
n3117	8	19	62	1	1
\DFF_319/net606	8	19	68	1	1
g2044	8	32	137	1	3
n3116	8	27	144	1	2
n2774	8	27	152	1	2
n3115	8	22	303	1	3
n1933	8	22	243	1	3
n3114	8	17	553	1	2
n2537	8	17	2102	1	2
n3113	8	26	2662	1	2
n2519	8	26	369	1	2
n3112	8	45	3038	1	5
n2503	8	45	1051	1	5
n3111	8	40	4096	1	4
n2807	8	40	126	1	4
g2731	8	37	151	1	4
n3110	8	32	158	1	5
n1985	8	32	224	1	5
n3109	8	27	389	1	4
n2663	8	27	294	1	4
n3108	8	22	690	1	3
n2591	8	22	4720	1	3
n3107	8	17	5417	1	2
n2521	8	17	1503	1	2
n3106	8	24	6927	1	2
n2528	8	24	869	1	2
g2639	8	19	422	1	3
n2577	8	19	400	1	3
n3105	8	17	829	1	2
n1939	8	17	490	1	2
n3104	8	29	1326	1	5
n1953	8	29	217	1	5
g4179	8	24	1550	1	4
n2056	8	24	183	1	4
n3103	8	19	1740	1	3
n2028	8	19	371	1	3
n3102	8	14	2118	1	2
n2578	8	14	486	1	2
n3101	8	17	2611	1	3
n1986	8	17	190	1	3
n3100	8	12	2808	1	2
n1925	8	12	12097	1	2
g1955	7	7	4869	1	1
n3099	8	25	4875	1	2
n2787	8	25	171	1	2
n3098	8	49	5053	1	7
n2748	8	49	147	1	7
n3097	8	44	5207	1	6
n2571	8	44	12763	1	6
g2986	8	35	192	1	5
n3096	8	30	199	1	5
n2566	8	30	5957	1	5
n2545	8	25	490	1	4
n3095	8	20	497	1	3
n2693	8	20	656	1	3
g8980	8	15	1160	1	2
n2036	8	15	3	1	2
n3094	8	27	1170	1	4
n1994	8	27	492	1	4
n3093	8	22	1669	1	3
n2720	8	22	26	1	3
n3092	8	17	1702	1	2
n1946	8	17	389	1	2
n3091	8	42	2098	1	5
n2593	8	42	1543	1	5
n3090	8	37	3648	1	5
n2811	8	37	125	1	5
n3089	8	32	3780	1	4
n2497	8	32	162	1	4
n3088	8	27	3949	1	3
n2714	8	27	26	1	3
n3087	8	24	3982	1	2
n2754	8	24	171	1	2
n3086	8	23	4160	1	3
n1949	8	23	2352	1	3
n3085	8	18	6519	1	2
n2533	8	18	8969	1	2
n3084	8	13	15495	1	2
n2074	8	13	25	1	2
n3083	8	8	15527	1	1
\DFF_275/net562	8	8	4	1	1
n3082	8	26	15538	1	2
n2532	8	26	1046	1	2
n3081	8	34	16591	1	4
n2813	8	34	125	1	4
n3080	8	32	16723	1	4
n2008	8	32	320	1	4
g5644	8	27	373	1	3
g2648	8	33	99	1	4
n3079	8	35	106	1	5
n2620	8	35	271	1	5
g8	8	30	146	1	4
n3078	8	33	153	1	5
n2580	8	33	21460	1	5
n3077	8	28	21620	1	4
n2669	8	28	523	1	4
n3076	8	45	22150	1	4
n2073	8	45	299	1	4
n3075	8	44	22456	1	5
n2579	8	44	54207	1	5
g17	8	39	147	1	5
n3074	8	34	154	1	4
n1982	8	34	227	1	4
n3073	8	29	388	1	3
n2695	8	29	392	1	3
n3072	8	24	787	1	2
n2794	8	24	183	1	2
n3071	8	26	977	1	2
n2805	8	26	50	1	2
n3070	8	25	1034	1	2
n2741	8	25	145	1	2
n3069	8	35	1186	1	4
n1977	8	35	309	1	4
n3068	8	30	1502	1	3
n2729	8	30	100	1	3
g4176	8	34	1609	1	4
n2557	8	34	183	1	4
g1850	8	29	291	1	3
n3067	8	24	298	1	2
n2780	8	24	163	1	2
n3066	8	48	468	1	5
n2610	8	48	1145	1	5
n3065	8	42	1620	1	4
n2701	8	42	874	1	4
n3064	8	37	2501	1	5
n2660	8	37	294	1	5
g4178	8	32	2802	1	4
n2513	8	32	183	1	4
g5652	8	27	2658	1	3
n3063	8	30	2665	1	4
n2630	8	30	525	1	4
g5650	8	25	3197	1	3
n3062	8	20	3204	1	2
n2047	8	20	170	1	2
n3061	8	15	3381	1	1
\DFF_242/net529	8	15	140	1	1
n3060	8	23	3528	1	3
n2724	8	23	606	1	3
n2584	8	18	4141	1	2
n3059	8	31	4148	1	4
n2690	8	31	523	1	4
n3058	8	36	4678	1	3
n2592	8	36	6153	1	3
n3057	8	37	10838	1	3
n2012	8	37	232	1	3
n3056	8	32	11077	1	2
n2525	8	32	387	1	2
n3055	8	28	11471	1	4
n2600	8	28	786	1	4
n3054	8	23	12264	1	3
g8271	8	23	0	1	3
n2582	8	18	12271	1	2
n3053	8	29	12278	1	4
n2614	8	29	792	1	4
n3052	8	24	13077	1	3
n2590	8	24	15793	1	3
n3051	8	19	28877	1	2
n2733	8	19	124	1	2
n3050	8	14	29008	1	1
\DFF_228/net515	8	14	149	1	1
g4182	8	9	6437	1	1
n2573	8	9	277	1	1
g1356	8	46	402	1	6
n3049	8	38	409	1	5
n2665	8	38	523	1	5
g8983	8	37	939	1	5
n2018	8	37	3	1	5
n3048	8	32	949	1	4
n1983	8	32	337	1	4
g5651	8	27	1293	1	3
n3047	8	22	1300	1	3
n2639	8	22	439	1	3
n3046	8	17	1746	1	2
n2518	8	17	10341	1	2
n3045	8	25	12094	1	2
n2755	8	25	171	1	2
n3044	8	32	12272	1	4
n2681	8	32	416	1	4
n3043	8	27	12695	1	4
n2594	8	27	6170	1	4
g1317	8	22	395	1	3
n3042	8	17	402	1	2
n1969	8	17	6158	1	2
g8978	8	15	6567	1	2
n2037	8	15	3	1	2
n3041	8	32	6577	1	3
n1993	8	32	371	1	3
n3040	8	27	6955	1	2
n2692	8	27	2674	1	2
n3039	8	50	9636	1	5
n2635	8	50	505	1	5
n3038	8	57	10148	1	6
n2506	8	57	891	1	6
n3037	8	52	11046	1	5
n2694	8	52	10042	1	5
n3036	8	41	21095	1	5
n2673	8	41	351	1	5
n3035	8	36	21453	1	4
n2704	8	36	26	1	4
n3034	8	31	21486	1	4
n2632	8	31	547	1	4
n3033	8	32	22040	1	4
n2674	8	32	523	1	4
n3032	8	27	22570	1	4
n2633	8	27	547	1	4
n3031	8	22	23124	1	3
n2613	8	22	792	1	3
n3030	8	17	23923	1	2
n2544	8	17	626	1	2
n3029	8	39	24556	1	4
n2751	8	39	170	1	4
n3028	8	34	24733	1	3
n2721	8	34	1657	1	3
n3027	8	29	26397	1	3
n2000	8	29	119	1	3
n3026	8	24	26523	1	2
n2768	8	24	162	1	2
n3025	8	38	26692	1	6
n2514	8	38	308	1	6
n3024	8	33	27007	1	5
n2742	8	33	145	1	5
n3023	8	28	27159	1	4
\DFF_194/net481	8	28	81	1	4
g5648	8	32	11994	1	4
n3022	8	32	12001	1	4
n2653	8	32	739	1	4
n2558	8	27	379	1	3
n3021	8	22	386	1	2
n1992	8	22	3017	1	2
n2552	8	17	490	1	2
n3020	8	12	497	1	2
n2618	8	12	383	1	2
g2612	7	7	887	1	1
n3019	8	22	893	1	3
n2696	8	22	857	1	3
n3018	8	17	1757	1	2
n1947	8	17	490	1	2
g4187	8	27	1836	1	4
n2512	8	27	285	1	4
n3017	8	22	2128	1	3
n2667	8	22	523	1	3
n2546	8	17	490	1	2
n3016	8	33	497	1	4
n2731	8	33	100	1	4
n3015	8	28	604	1	3
n2501	8	28	1997	1	3
n3014	8	23	2608	1	2
n2763	8	23	138	1	2
n3013	8	34	2753	1	3
n1989	8	34	302	1	3
n3012	8	29	3062	1	3
n2685	8	29	523	1	3
n3011	8	24	3592	1	2
n2767	8	24	163	1	2
n3010	8	27	3762	1	3
n2688	8	27	523	1	3
n3009	8	22	4292	1	2
n2061	8	22	232	1	2
n3008	8	31	4531	1	3
n2569	8	31	9393	1	3
n3007	8	26	13931	1	2
n2531	8	26	411	1	2
n3006	8	26	14349	1	4
n2679	8	26	956	1	4
n3005	8	21	15312	1	3
n2562	8	21	457	1	3
n3004	8	16	15776	1	2
n2538	8	16	255	1	2
n2790	8	11	165	1	1
n3003	8	27	172	1	3
n2651	8	27	739	1	3
n3002	8	22	918	1	2
n2718	8	22	661	1	2
n3001	8	17	1586	1	2
n1991	8	17	1207	1	2
n3000	8	22	2800	1	2
n2771	8	22	126	1	2
n2547	8	17	490	1	2
n2999	8	33	497	1	2
n2712	8	33	26	1	2
n2998	8	28	530	1	1
n2726	8	28	98	1	1
n2997	8	23	635	1	2
n2698	8	23	389	1	2
n2996	8	23	1031	1	4
n1974	8	23	2367	1	4
n2995	8	18	3405	1	3
\DFF_157/net444	8	18	406	1	3
g2638	8	13	829	1	2
n2994	8	12	836	1	2
n2502	8	12	841	1	2
g2606	7	7	1684	1	1
n2993	8	17	1690	1	2
n2555	8	17	559	1	2
n2992	8	17	2256	1	3
n1950	8	17	327	1	3
n2991	8	12	2590	1	2
n2637	8	12	543	1	2
g2603	7	7	3140	1	1
g4175	8	36	3146	1	4
n2058	8	36	183	1	4
n2990	8	31	3336	1	3
n2743	8	31	145	1	3
n2989	8	26	3488	1	2
n1937	8	26	1417	1	2
n2988	8	22	4912	1	3
n2809	8	22	126	1	3
n2987	8	17	5045	1	2
n1971	8	17	2543	1	2
n2986	8	22	7595	1	3
n2588	8	22	869	1	3
n2985	8	17	8471	1	2
n2550	8	17	559	1	2
n2984	8	28	9037	1	3
n2626	8	28	413	1	3
n2983	8	23	9457	1	2
n2781	8	23	139	1	2
n2982	8	18	9603	1	2
n2529	8	18	8969	1	2
n2981	8	13	18579	1	2
n2802	8	13	89	1	2
g1217	8	8	2611	1	1
n2980	8	34	2618	1	4
\DFF_136/net423	8	34	368	1	4
n2979	8	34	2993	1	4
n1975	8	34	180	1	4
n2978	8	29	3180	1	3
n2810	8	29	126	1	3
n2977	8	24	3313	1	2
n2815	8	24	151	1	2
n2976	8	22	3471	1	3
n2040	8	22	490	1	3
n2975	8	17	3968	1	3
n2801	8	17	77	1	3
n2974	8	12	4052	1	2
n2737	8	12	100	1	2
g2605	7	7	4159	1	1
n2973	8	24	4165	1	2
n2527	8	24	2086	1	2
g4185	8	19	6258	1	3
n2556	8	19	267	1	3
n2972	8	14	6532	1	2
\DFF_126/net413	8	14	3416	1	2
n2971	8	25	9955	1	3
n1972	8	25	104	1	3
n2970	8	29	10066	1	3
n2675	8	29	523	1	3
n2969	8	24	10596	1	2
n2804	8	24	91	1	2
g16	8	29	145	1	3
n2968	8	24	152	1	2
\DFF_121/net408	8	24	203	1	2
n2967	8	19	362	1	1
n2792	8	19	170	1	1
n2966	8	22	539	1	3
n2601	8	22	601	1	3
n2965	8	17	1147	1	2
n2586	8	17	2102	1	2
g632	8	23	341	1	2
n2964	8	18	348	1	1
n2732	8	18	102	1	1
n2963	8	36	457	1	4
n2652	8	36	739	1	4
n2962	8	33	1203	1	4
n2683	8	33	387	1	4
n2961	8	28	1597	1	3
n1979	8	28	558	1	3
g4173	8	23	2162	1	3
n2574	8	23	183	1	3
n2960	8	18	2352	1	2
n2624	8	18	433	1	2
n2959	8	32	2792	1	2
n2540	8	32	1715	1	2
n2958	8	34	4514	1	3
n2650	8	34	739	1	3
n2957	8	29	5260	1	2
n2749	8	29	160	1	2
n2956	8	25	5427	1	3
n2041	8	25	490	1	3
n2955	8	20	5924	1	3
n2623	8	20	302	1	3
n2954	8	15	6233	1	2
n2619	8	15	295	1	2
n2953	8	17	6535	1	2
n2520	8	17	3479	1	2
n2952	8	12	10021	1	2
n2706	8	12	26	1	2
g2609	7	7	10054	1	1
g4189	8	27	10060	1	3
n2043	8	27	285	1	3
n2951	8	22	10352	1	2
n2530	8	22	424	1	2
n2950	8	17	10783	1	2
n2541	8	17	8857	1	2
n2949	8	19	19647	1	1
n2752	8	19	158	1	1
n2948	8	36	19812	1	3
n2534	8	36	277	1	3
n2947	8	37	20096	1	3
n2567	8	37	17776	1	3
n2946	8	32	37879	1	2
\DFF_93/net380	8	32	206	1	2
n2945	8	27	38092	1	1
n2030	8	27	799	1	1
g8979	8	22	38898	1	3
n2020	8	22	3	1	3
n2944	8	17	38908	1	2
n2587	8	17	2093	1	2
g745	8	22	415	1	3
n2943	8	17	422	1	2
n2549	8	17	559	1	2
n2942	8	35	988	1	5
n2647	8	35	739	1	5
n2941	8	30	1734	1	4
n2493	8	30	423	1	4
n2940	8	25	2164	1	3
n2508	8	25	618	1	3
n2939	8	20	2789	1	2
n2007	8	20	150	1	2
n2938	8	29	2946	1	4
