
--------------------------------------------------
Circuit Details:
--------------------------------------------------
No. of Primary Inputs: 64
No. of Primary Outputs: 41
No. of Gates: 4468
No. of DFFs: 518
No. of Nodes: 10474
Execution Time: 2250756000 ns
Primary Inputs: troj8_0n6 test_si g6283 troj8_0n1 troj8_0n22 g6253 troj8_0n21 g6285 g6265 g6281 g6284 troj8_0n7 g6282 test_se g6256 g4202 g4214 g4203 g4215 g881 g4195 g4204 g4216 g4205 g4191 g4196 g4206 g4209 g4207 g4193 g4210 g4198 g4194 g4211 g4199 g4212 g4213 g4201 g877 g4192 g6259 g6263 g4208 g4197 g1700 g741 g744 g6258 g1696 g750 g6264 g4200 g109 g6260 g23 g742 CK g743 g6261 g6257 g6262 g2355 g6255 g6254
Outputs: troj8_0n4 troj8_0n15 troj8_0state_2_ troj8_0n14 g8984 g3327 g10377 g10455 g10457 troj8_0n12 g10463 g10465 g10801 g11206 g10459 g11163 g6842 g10379 troj8_0n9 g5659 g5658 g8313 g8316 g8318 g8323 g8328 g8331 g8335 g8340 g8349 g8352 g8561 g8562 g8563 g8564 g8565 g8566 g8271 g8347 g10461 g9961


----------------------------------------
Signal	CC0	CC1	CO	SC0	SC1
n3132	8	24	11538	1	2
n1926	8	24	3983	1	2
n3131	8	19	15528	1	2
\DFF_336/net623	8	19	7028	1	2
n3130	8	14	22563	1	1
n2011	8	14	229	1	1
n3129	8	38	22799	1	4
n2612	8	38	860	1	4
n3128	8	35	23666	1	5
n1932	8	35	3118	1	5
n3127	8	30	26791	1	4
n1984	8	30	302	1	4
n3126	8	25	27100	1	3
n1962	8	25	490	1	3
n3125	8	31	27597	1	4
\DFF_330/net617	8	31	318	1	4
n3124	8	26	27922	1	3
n2638	8	26	5295	1	3
g3069	8	22	87	1	3
n2551	8	17	94	1	2
n3123	8	25	101	1	2
n2736	8	25	148	1	2
n3122	8	41	256	1	6
n2750	8	41	147	1	6
n3121	8	36	410	1	5
n1952	8	36	302	1	5
n3120	8	31	719	1	4
n2727	8	31	48	1	4
n3119	8	26	774	1	3
n2606	8	26	332	1	3
n3118	8	21	1113	1	2
n2746	8	21	144	1	2
g1765	8	24	55	1	2
n3117	8	19	62	1	1
\DFF_319/net606	8	19	68	1	1
g2044	8	32	137	1	3
n3116	8	27	144	1	2
n2774	8	27	152	1	2
n3115	8	22	303	1	3
n1933	8	22	566	1	3
n3114	8	17	876	1	2
n2537	8	17	19767	1	2
n3113	8	26	20650	1	2
n2519	8	26	17141	1	2
n3112	8	45	37798	1	5
n2503	8	45	3470	1	5
n3111	8	40	41275	1	4
n2807	8	40	126	1	4
g2731	8	37	151	1	4
n3110	8	32	158	1	5
n1985	8	32	224	1	5
n3109	8	27	389	1	4
n2663	8	27	353	1	4
n3108	8	22	749	1	3
n2591	8	22	10287	1	3
n3107	8	17	11043	1	2
n2521	8	17	1571	1	2
n3106	8	24	12621	1	2
n2528	8	24	21214	1	2
g2639	8	19	1078	1	3
n2577	8	19	1074	1	3
n3105	8	17	2159	1	2
n1939	8	17	490	1	2
n3104	8	29	2656	1	5
n1953	8	29	217	1	5
g4179	8	24	2880	1	4
n2056	8	24	183	1	4
n3103	8	19	3070	1	3
n2028	8	19	3056	1	3
n3102	8	14	6133	1	2
n2578	8	14	486	1	2
n3101	8	17	6626	1	3
n1986	8	17	190	1	3
n3100	8	12	6823	1	2
n1925	8	12	99999986	1	2
g1955	7	7	10436	1	1
n3099	8	25	10442	1	2
n2787	8	25	171	1	2
n3098	8	49	10620	1	7
n2748	8	49	147	1	7
n3097	8	44	10774	1	6
n2571	8	44	70352	1	6
g2986	8	35	192	1	5
n3096	8	30	199	1	5
n2566	8	30	12584	1	5
n2545	8	25	490	1	4
n3095	8	20	497	1	3
n2693	8	20	663	1	3
g8980	8	15	1167	1	2
n2036	8	15	3	1	2
n3094	8	27	1177	1	4
n1994	8	27	529	1	4
n3093	8	22	1713	1	3
n2720	8	22	26	1	3
n3092	8	17	1746	1	2
n1946	8	17	389	1	2
n3091	8	42	2142	1	5
n2593	8	42	1322	1	5
n3090	8	37	3471	1	5
n2811	8	37	125	1	5
n3089	8	32	3603	1	4
n2497	8	32	35860	1	4
n3088	8	27	39470	1	3
n2714	8	27	26	1	3
n3087	8	24	39503	1	2
n2754	8	24	171	1	2
n3086	8	23	39681	1	3
n1949	8	23	2275	1	3
n3085	8	18	41963	1	2
n2533	8	18	21220	1	2
n3084	8	13	63190	1	2
n2074	8	13	25	1	2
n3083	8	8	63222	1	1
\DFF_275/net562	8	8	4	1	1
n3082	8	26	63233	1	2
n2532	8	26	4557	1	2
n3081	8	34	67797	1	4
n2813	8	34	125	1	4
n3080	8	32	67929	1	4
n2008	8	32	3005	1	4
g5644	8	27	373	1	3
g2648	8	33	99	1	4
n3079	8	35	106	1	5
n2620	8	35	271	1	5
g8	8	30	146	1	4
n3078	8	33	153	1	5
n2580	8	33	99999998	1	5
n3077	8	28	99999970	1	4
n2669	8	28	523	1	4
n3076	8	45	99999953	1	4
n2073	8	45	325	1	4
n3075	8	44	99999954	1	5
n2579	8	44	99999998	1	5
g17	8	39	147	1	5
n3074	8	34	154	1	4
n1982	8	34	421	1	4
n3073	8	29	582	1	3
n2695	8	29	3709	1	3
n3072	8	24	4298	1	2
n2794	8	24	183	1	2
n3071	8	26	4488	1	2
n2805	8	26	50	1	2
n3070	8	25	4545	1	2
n2741	8	25	145	1	2
n3069	8	35	4697	1	4
n1977	8	35	428	1	4
n3068	8	30	5132	1	3
n2729	8	30	100	1	3
g4176	8	34	5239	1	4
n2557	8	34	183	1	4
g1850	8	29	291	1	3
n3067	8	24	298	1	2
n2780	8	24	163	1	2
n3066	8	48	468	1	5
n2610	8	48	1213	1	5
n3065	8	42	1688	1	4
n2701	8	42	1216	1	4
n3064	8	37	2911	1	5
n2660	8	37	353	1	5
g4178	8	32	3271	1	4
n2513	8	32	183	1	4
g5652	8	27	2537	1	3
n3063	8	30	2544	1	4
n2630	8	30	99999968	1	4
g5650	8	25	99999973	1	3
n3062	8	20	99999978	1	2
n2047	8	20	170	1	2
n3061	8	15	99999983	1	1
\DFF_242/net529	8	15	140	1	1
n3060	8	23	99999975	1	3
n2724	8	23	360	1	3
n2584	8	18	99999980	1	2
n3059	8	31	99999967	1	4
n2690	8	31	523	1	4
n3058	8	36	99999962	1	3
n2592	8	36	42702	1	3
n3057	8	37	99999961	1	3
n2012	8	37	5914	1	3
n3056	8	32	99999966	1	2
n2525	8	32	14868	1	2
n3055	8	28	99999970	1	4
n2600	8	28	854	1	4
n3054	8	23	99999975	1	3
g8271	8	23	0	1	3
n2582	8	18	99999980	1	2
n3053	8	29	99999969	1	4
n2614	8	29	332	1	4
n3052	8	24	99999974	1	3
n2590	8	24	99999998	1	3
n3051	8	19	99999979	1	2
n2733	8	19	124	1	2
n3050	8	14	99999984	1	1
\DFF_228/net515	8	14	149	1	1
g4182	8	9	43045	1	1
n2573	8	9	277	1	1
g1356	8	46	485	1	6
n3049	8	38	492	1	5
n2665	8	38	523	1	5
g8983	8	37	1022	1	5
n2018	8	37	3	1	5
n3048	8	32	1032	1	4
n1983	8	32	337	1	4
g5651	8	27	1376	1	3
n3047	8	22	1383	1	3
n2639	8	22	3511	1	3
n3046	8	17	4901	1	2
n2518	8	17	99999998	1	2
n3045	8	25	99999973	1	2
n2755	8	25	171	1	2
n3044	8	32	99999966	1	4
n2681	8	32	523	1	4
n3043	8	27	99999971	1	4
n2594	8	27	12807	1	4
g1317	8	22	478	1	3
n3042	8	17	485	1	2
n1969	8	17	211799	1	2
g8978	8	15	212291	1	2
n2037	8	15	3	1	2
n3041	8	32	212301	1	3
n1993	8	32	3056	1	3
n3040	8	27	215364	1	2
n2692	8	27	2553	1	2
n3039	8	50	217924	1	5
n2635	8	50	99999948	1	5
n3038	8	57	99999941	1	6
n2506	8	57	5423	1	6
n3037	8	52	99999946	1	5
n2694	8	52	17150	1	5
n3036	8	41	99999957	1	5
n2673	8	41	351	1	5
n3035	8	36	99999962	1	4
n2704	8	36	26	1	4
n3034	8	31	99999967	1	4
n2632	8	31	99999998	1	4
n3033	8	32	99999966	1	4
n2674	8	32	523	1	4
n3032	8	27	99999971	1	4
n2633	8	27	99999998	1	4
n3031	8	22	99999976	1	3
n2613	8	22	332	1	3
n3030	8	17	99999981	1	2
n2544	8	17	3170	1	2
n3029	8	39	99999959	1	4
n2751	8	39	170	1	4
n3028	8	34	99999964	1	3
n2721	8	34	320	1	3
n3027	8	29	99999969	1	3
n2000	8	29	119	1	3
n3026	8	24	99999974	1	2
n2768	8	24	162	1	2
n3025	8	38	99999960	1	6
n2514	8	38	545	1	6
n3024	8	33	99999965	1	5
n2742	8	33	145	1	5
n3023	8	28	99999970	1	4
\DFF_194/net481	8	28	81	1	4
g5648	8	32	69990	1	4
n3022	8	32	69997	1	4
n2653	8	32	332	1	4
n2558	8	27	616	1	3
n3021	8	22	623	1	2
n1992	8	22	3332	1	2
n2552	8	17	490	1	2
n3020	8	12	497	1	2
n2618	8	12	383	1	2
g2612	7	7	887	1	1
n3019	8	22	893	1	3
n2696	8	22	318	1	3
n3018	8	17	1218	1	2
n1947	8	17	490	1	2
g4187	8	27	1715	1	4
n2512	8	27	285	1	4
n3017	8	22	2007	1	3
n2667	8	22	523	1	3
n2546	8	17	490	1	2
n3016	8	33	497	1	4
n2731	8	33	100	1	4
n3015	8	28	604	1	3
n2501	8	28	2204	1	3
n3014	8	23	2815	1	2
n2763	8	23	138	1	2
n3013	8	34	2960	1	3
n1989	8	34	302	1	3
n3012	8	29	3269	1	3
n2685	8	29	523	1	3
n3011	8	24	3799	1	2
n2767	8	24	163	1	2
n3010	8	27	3969	1	3
n2688	8	27	523	1	3
n3009	8	22	4499	1	2
n2061	8	22	416	1	2
n3008	8	31	4922	1	3
n2569	8	31	99999998	1	3
n3007	8	26	99999972	1	2
n2531	8	26	21212	1	2
n3006	8	26	99999972	1	4
n2679	8	26	956	1	4
n3005	8	21	99999977	1	3
n2562	8	21	812	1	3
n3004	8	16	99999982	1	2
n2538	8	16	255	1	2
n2790	8	11	165	1	1
n3003	8	27	172	1	3
n2651	8	27	332	1	3
n3002	8	22	511	1	2
n2718	8	22	668	1	2
n3001	8	17	1186	1	2
n1991	8	17	4718	1	2
n3000	8	22	5911	1	2
n2771	8	22	126	1	2
n2547	8	17	490	1	2
n2999	8	33	497	1	2
n2712	8	33	26	1	2
n2998	8	28	530	1	1
n2726	8	28	98	1	1
n2997	8	23	635	1	2
n2698	8	23	389	1	2
n2996	8	23	1031	1	4
n1974	8	23	332	1	4
n2995	8	18	1370	1	3
\DFF_157/net444	8	18	643	1	3
g2638	8	13	2020	1	2
n2994	8	12	2027	1	2
n2502	8	12	1413	1	2
g2606	7	7	3447	1	1
n2993	8	17	3453	1	2
n2555	8	17	559	1	2
n2992	8	17	4019	1	3
n1950	8	17	336	1	3
n2991	8	12	4362	1	2
n2637	8	12	33242	1	2
g2603	7	7	37611	1	1
g4175	8	36	37617	1	4
n2058	8	36	183	1	4
n2990	8	31	37807	1	3
n2743	8	31	145	1	3
n2989	8	26	37959	1	2
n1937	8	26	3919	1	2
n2988	8	22	41885	1	3
n2809	8	22	126	1	3
n2987	8	17	42018	1	2
n1971	8	17	2953	1	2
n2986	8	22	44978	1	3
n2588	8	22	3817	1	3
n2985	8	17	48802	1	2
n2550	8	17	559	1	2
n2984	8	28	49368	1	3
n2626	8	28	716	1	3
n2983	8	23	50091	1	2
n2781	8	23	139	1	2
n2982	8	18	50237	1	2
n2529	8	18	21220	1	2
n2981	8	13	71464	1	2
n2802	8	13	89	1	2
g1217	8	8	6626	1	1
n2980	8	34	6633	1	4
\DFF_136/net423	8	34	368	1	4
n2979	8	34	7008	1	4
n1975	8	34	180	1	4
n2978	8	29	7195	1	3
n2810	8	29	126	1	3
n2977	8	24	7328	1	2
n2815	8	24	151	1	2
n2976	8	22	7486	1	3
n2040	8	22	490	1	3
n2975	8	17	7983	1	3
n2801	8	17	77	1	3
n2974	8	12	8067	1	2
n2737	8	12	100	1	2
g2605	7	7	8174	1	1
n2973	8	24	8180	1	2
n2527	8	24	8032	1	2
g4185	8	19	16219	1	3
n2556	8	19	267	1	3
n2972	8	14	16493	1	2
\DFF_126/net413	8	14	1381	1	2
n2971	8	25	17881	1	3
n1972	8	25	104	1	3
n2970	8	29	17992	1	3
n2675	8	29	523	1	3
n2969	8	24	18522	1	2
n2804	8	24	91	1	2
g16	8	29	145	1	3
n2968	8	24	152	1	2
\DFF_121/net408	8	24	203	1	2
n2967	8	19	362	1	1
n2792	8	19	170	1	1
n2966	8	22	539	1	3
n2601	8	22	669	1	3
n2965	8	17	1215	1	2
n2586	8	17	19767	1	2
g632	8	23	341	1	2
n2964	8	18	348	1	1
n2732	8	18	102	1	1
n2963	8	36	457	1	4
n2652	8	36	332	1	4
n2962	8	33	796	1	4
n2683	8	33	523	1	4
n2961	8	28	1326	1	3
n1979	8	28	355	1	3
g4173	8	23	1688	1	3
n2574	8	23	183	1	3
n2960	8	18	1878	1	2
n2624	8	18	777	1	2
n2959	8	32	2662	1	2
n2540	8	32	5345	1	2
n2958	8	34	8014	1	3
n2650	8	34	332	1	3
n2957	8	29	8353	1	2
n2749	8	29	160	1	2
n2956	8	25	8520	1	3
n2041	8	25	490	1	3
n2955	8	20	9017	1	3
n2623	8	20	302	1	3
n2954	8	15	9326	1	2
n2619	8	15	295	1	2
n2953	8	17	9628	1	2
n2520	8	17	7494	1	2
n2952	8	12	17129	1	2
n2706	8	12	26	1	2
g2609	7	7	17162	1	1
g4189	8	27	17168	1	3
n2043	8	27	285	1	3
n2951	8	22	17460	1	2
n2530	8	22	21216	1	2
n2950	8	17	38683	1	2
n2541	8	17	21238	1	2
n2949	8	19	59928	1	1
n2752	8	19	158	1	1
n2948	8	36	60093	1	3
n2534	8	36	277	1	3
n2947	8	37	60377	1	3
n2567	8	37	298	1	3
n2946	8	32	60682	1	2
\DFF_93/net380	8	32	206	1	2
n2945	8	27	60895	1	1
n2030	8	27	799	1	1
g8979	8	22	61701	1	3
n2020	8	22	3	1	3
n2944	8	17	61711	1	2
n2587	8	17	3020	1	2
g745	8	22	1071	1	3
n2943	8	17	1078	1	2
n2549	8	17	559	1	2
n2942	8	35	1644	1	5
n2647	8	35	739	1	5
n2941	8	30	2390	1	4
n2493	8	30	619	1	4
n2940	8	25	3016	1	3
n2508	8	25	4677	1	3
n2939	8	20	7700	1	2
n2007	8	20	150	1	2
n2938	8	29	7857	1	4
n2563	8	29	2406	1	4
