
--------------------------------------------------
Circuit Details:
--------------------------------------------------
No. of Primary Inputs: 65
No. of Primary Outputs: 38
No. of Gates: 4230
No. of DFFs: 630
No. of Nodes: 10212
Execution Time: 5788620000 ns
Primary Inputs: troj80_0n25 troj80_0n1 troj80_0N81 troj80_0N80 test_si g1196 g6298 g6300 g1234 g6297 g6296 g6294 g941 g6304 g6293 CK test_se g5729 g757 g756 g754 g755 g753 g752 g955 g929 g723 g722 g702 g698 g694 g690 g6308 g6291 g962 g1194 g1206 g6292 g1203 g1080 g6290 g6305 g6306 g1198 g781 troj80_0n22 g786 g43 g1016 g6909 g6269 g6289 g795 g6302 g6301 g6303 g648 g751 g647 g1202 g645 g635 g634 g633 g6307
Outputs: troj80_0n20 Trigger_en0_10 Trigger_en0_9 Trigger_en0_7 Trigger_en0_5 Trigger_en0_4 Trigger_en0_2 troj80_0n16 troj80_0n21 Trigger_en0_1 test_so g3854 g1015 g4657 g4660 g4661 troj80_0n15 g6895 g6849 g4663 g7474 g7514 Trigger_en0_3 g7763 g8872 g8958 g9204 g4664 g9280 g1006 g9297 g9299 g9305 g9308 g9310 g9312 g9314 g9378


----------------------------------------
Signal	CC0	CC1	CO	SC0	SC1
n2436	8	31	732	1	5
n2234	8	31	498	1	5
n2435	8	26	1237	1	4
n2070	8	26	493	1	4
n2434	8	21	1737	1	3
n2050	8	21	197	1	3
n2433	8	28	1941	1	4
n2215	8	28	564	1	4
n2432	8	23	2512	1	3
n2172	8	23	215	1	3
n2431	8	18	2734	1	2
n2107	8	18	312	1	2
n2430	8	37	3053	1	5
n2190	8	37	456	1	5
n2429	8	32	3516	1	4
n2173	8	32	206	1	4
g952	8	27	781	1	3
n2283	8	22	505	1	4
n2428	8	17	512	1	3
n2049	8	17	214	1	3
g533	8	12	572	1	2
n2427	7	7	579	1	1
\DFF_218/net443	7	7	9	1	1
n2426	8	12	594	1	2
n2004	8	12	1405	1	2
g1197	7	7	2006	1	1
n2284	8	30	2012	1	4
n2425	8	31	2019	1	5
n2204	8	31	1440	1	5
n2424	8	26	3466	1	4
n2201	8	26	2836	1	4
g457	8	21	2522	1	3
g317	8	24	2529	1	4
n2423	8	51	2536	1	6
n2064	8	51	547	1	6
n2422	8	46	3090	1	5
n2040	8	46	196	1	5
n2421	8	41	3293	1	5
n1433	8	41	190	1	5
n2420	8	36	3490	1	4
n2150	8	36	254	1	4
n2419	8	31	3751	1	5
n2055	8	31	590	1	5
g141	8	26	2892	1	4
g1396	8	21	15	1	3
g474	8	21	22	1	3
n2418	8	35	29	1	6
n1390	8	35	100	1	6
n2417	8	30	136	1	5
n2083	8	30	48	1	5
n2416	8	25	191	1	4
\DFF_200/net425	8	25	287	1	4
g104	8	20	485	1	3
g4648	8	15	248	1	2
n1486	8	15	324	1	2
n2415	8	25	579	1	4
n2156	8	25	276	1	4
n2414	8	20	862	1	3
n2103	8	20	404	1	3
g1308	8	15	187	1	2
n2413	8	34	194	1	5
n2084	8	34	48	1	5
n2412	8	29	249	1	4
n2035	8	29	394	1	4
n2411	8	24	650	1	3
n2244	8	24	273	1	3
g5149	8	19	380	1	2
g5148	8	26	387	1	4
n2000	8	26	388	1	4
g669	8	21	782	1	3
n2180	8	21	415	1	3
n2410	8	16	1204	1	2
n1403	8	16	63	1	2
n2409	8	23	1274	1	3
n2275	8	23	5170	1	3
n2408	8	18	6451	1	2
n2106	8	18	382	1	2
n2053	8	37	44	1	6
g579	8	32	51	1	5
n2407	8	27	58	1	4
n2277	8	27	554	1	4
n2406	8	36	619	1	5
n2255	8	36	243	1	5
n2405	8	35	869	1	4
n2092	8	35	304	1	4
n2404	8	30	1180	1	4
\DFF_180/net405	8	30	2623	1	4
n2403	8	40	3810	1	5
n2014	8	40	376	1	5
n2402	8	35	4193	1	5
n2246	8	35	507	1	5
g5152	8	30	325	1	4
n2001	8	30	387	1	4
n2401	8	25	719	1	4
n2034	8	25	389	1	4
g7505	8	20	22	1	3
\DFF_175/net400	8	20	49	1	3
g5151	8	22	78	1	3
n1998	8	22	392	1	3
g5154	8	17	477	1	2
n1989	8	17	311	1	2
g517	8	12	795	1	2
g3159	7	7	481	1	1
\DFF_171/net396	7	7	480	1	1
n2400	8	20	967	1	3
n2239	8	20	794	1	3
g4642	8	15	815	1	2
n1490	8	15	176	1	2
n2399	8	15	998	1	2
n2257	8	15	5178	1	2
n2398	8	21	6183	1	3
n2158	8	21	273	1	3
g7508	8	16	6463	1	2
n2397	8	26	6470	1	4
n2104	8	26	394	1	4
g396	8	21	6871	1	3
n2396	8	31	6878	1	5
n2203	8	31	1441	1	5
n2395	8	26	8326	1	4
n2154	8	26	254	1	4
n2270	8	21	1567	1	3
n2394	8	21	1574	1	3
\DFF_160/net385	8	21	194	1	3
n2291	8	16	304	1	2
n2393	8	11	311	1	1
n2280	8	11	427	1	1
n2392	8	12	745	1	2
n2152	8	12	254	1	2
g186	7	7	415	1	1
n2391	8	30	421	1	4
\DFF_155/net380	8	30	282	1	4
g7425	8	30	512	1	5
n2390	8	25	519	1	4
n1460	8	25	412	1	4
g99	8	20	938	1	3
g4643	8	15	173	1	2
n1477	8	15	176	1	2
g1810	8	27	356	1	4
n1380	8	27	243	1	4
g355	8	22	606	1	3
n2389	8	33	613	1	5
n2133	8	33	446	1	5
g685	8	28	1066	1	4
n2177	8	28	1377	1	4
g174	8	23	2450	1	3
n2060	8	23	373	1	3
n2388	8	18	2830	1	2
n2139	8	18	320	1	2
n2387	8	15	3157	1	2
\DFF_144/net369	8	15	128	1	2
n2386	8	31	3292	1	5
